loan_id,loan_number,customer_id,account_id,loan_type,origination_date,maturity_date,term_months,original_amount,outstanding_balance,interest_rate,monthly_instalment,loan_status,days_past_due,arrears_amount,collateral_type,collateral_value,ltv_ratio,purpose,disbursement_date,next_payment_date,last_payment_date,last_payment_amount,provision_rate,origination_channel,origination_officer_id
37d4f835-2e8c-4888-9267-ef4d647222f8,PCB-LOAN-201510-823190,fad584d7-e349-456b-9979-82653a51d413,7160ce9f-b5cb-4c0e-8be2-9bb007915cdc,Vehicle Finance,2015-10-15,2022-09-08,84,343341.98,179819.74,0.1266,6182.78,31-60 DPD,37,6182.78,Vehicle,435271.27,0.7888,Boat,2015-10-20,2018-12-28,2018-11-28,6120.22,0.5,Online,OFC9229
62eed445-b53c-411c-9a35-6eb3ffb84a06,PCB-LOAN-201911-432084,f7e17a8d-c52e-4334-94e7-e1870e6b11c7,625a6216-f4b4-48dd-9268-e651ba7b05de,Personal Loan,2019-11-26,2021-11-15,24,476750.72,314364.36,0.2669,25850.95,31-60 DPD,58,25850.95,Cession,0.0,,Education,2019-11-27,2020-07-23,2020-06-23,27077.87,0.5,Branch,OFC8135
2d793e2d-3256-4481-bf3d-a0b552189cd5,PCB-LOAN-202302-996906,2c1f5492-41c0-4eb5-ac83-84e813685831,3a79d750-57c1-432d-9120-80df5b91616f,Vehicle Finance,2023-02-16,2030-01-10,84,317785.9,42633.18,0.1094,5431.25,NPL,149,21725.0,Vehicle,397978.58,0.7985,Boat,2023-02-21,2028-12-16,2028-11-16,5552.79,1.0,Mobile,OFC7226
887f4e88-b337-45a9-b754-a6b8666a50ee,PCB-LOAN-202108-607389,25f2f3a2-bd91-43b7-9779-28b375591b38,44142d46-4486-470b-877d-d1f299d9771e,Business Loan,2021-08-31,2023-08-21,24,393543.0,112644.19,0.1274,18661.73,Current,0,0.0,Cession,713688.8818233956,,Working Capital,2021-09-03,2022-12-24,2022-11-24,18591.26,0.0,Branch,OFC7669
d08f17e4-9bf3-4506-bc43-276501e074c5,PCB-LOAN-202206-309799,c77092ad-e107-4373-89eb-0a50e994a500,ce3ed42b-e963-4fe0-8d3d-0286058d5db6,Vehicle Finance,2022-06-04,2026-05-14,48,478026.15,179395.64,0.1337,12912.2,Current,0,0.0,Vehicle,635166.29,0.7526,Commercial Vehicle,2022-06-09,2024-08-22,2024-07-23,12820.8,0.0,Broker,OFC3410
8a0ff281-d0af-41ad-8581-d0536e8a0a90,PCB-LOAN-202405-966964,a97c8ade-97f8-47e0-8d05-75fbfdef84b4,6efbb845-1eca-42d4-acf2-05c05cf106f2,Personal Loan,2024-05-01,2030-03-31,72,24465.86,1734.39,0.2171,610.53,Current,0,0.0,None,0.0,,Debt Consolidation,2024-05-02,2029-10-02,2029-09-02,589.22,0.0,Online,OFC8110
5d8073bb-1ebf-4f2e-8c31-45ee7862542f,PCB-LOAN-202112-126371,16f56b1b-30e3-4e4a-bb8b-8df59fd9396b,379a5fdb-d5c0-4870-8a1e-5a6f8c29d1a7,Home Loan,2021-12-29,2051-07-25,360,2798198.2,784999.95,0.1154,27795.75,Current,0,0.0,Property,3742407.65,0.7477,Investment Property,2022-01-02,2042-05-13,2042-04-13,29158.74,0.0,Branch,OFC3835
eea17014-6aaf-410b-909e-439ad0a015d4,PCB-LOAN-201912-755469,4036648a-b3d3-40a6-84a5-0e91c27de9a9,6e355bad-91fe-41fe-ba3d-7f850c33125c,Personal Loan,2019-12-18,2024-11-21,60,157831.05,58234.81,0.1571,3813.87,Current,0,0.0,None,0.0,,Home Renovation,2019-12-21,2022-11-02,2022-10-03,3628.48,0.0,Broker,OFC4483
63b4205f-955e-4417-9571-d6cbc66f9c2a,PCB-LOAN-201812-843224,b5b3882d-b5aa-4d83-a6db-9eb5e22b1902,6b8cbf91-fff9-4f00-8979-ee931fa22343,Business Loan,2018-12-06,2019-12-01,12,425781.0,140189.84,0.1422,38273.74,Current,0,0.0,None,0.0,,Equipment,2018-12-07,2019-08-03,2019-07-04,38489.72,0.0,Branch,OFC8996
72f4b195-4b65-4ad1-9d96-e60d5db9e3cf,PCB-LOAN-201506-570861,1983098f-8a8b-4466-8a07-40ccff077da1,7dab3c80-2641-4a99-a5b8-ab98ad26c8d9,Vehicle Finance,2015-06-09,2020-05-13,60,205234.62,166590.64,0.1193,4558.07,Current,0,0.0,Vehicle,256191.01,0.8011,Boat,2015-06-12,2015-11-06,2015-10-07,4487.11,0.0,Branch,OFC8148
e6df673f-d349-4607-aad3-45ffc731cfc2,PCB-LOAN-202105-264727,e2ecc6fb-55cd-42e1-be41-3182bc1305ad,d0ae8a4d-0de1-43bb-8147-cfe82c9e4a9a,Personal Loan,2021-05-27,2027-04-26,72,499253.23,445159.93,0.2575,13679.15,Current,0,0.0,None,0.0,,Medical,2021-05-29,2021-08-25,2021-07-26,13964.89,0.0,Online,OFC8220
22cade79-cf6e-4640-96b6-886598086bed,PCB-LOAN-202312-585817,9a3f7ed0-8efc-4452-905c-031240e0733f,7867629d-04e0-4401-8c0b-ad6a57d69ac8,Personal Loan,2023-12-28,2027-12-07,48,300500.39,107113.66,0.2559,10062.87,Current,0,0.0,None,0.0,,Education,2023-12-29,2026-06-15,2026-05-16,10216.92,0.0,Mobile,OFC6155
f5320049-3d69-4cec-a4ed-5cb7b8366430,PCB-LOAN-201807-536533,7004ba49-cc98-4563-98c1-fb9294bc842a,24aa01ba-7ef5-41ed-a6c8-d2f6607f7334,Home Loan,2018-07-31,2043-03-22,300,2636823.2,2173143.64,0.0972,23442.36,Current,0,0.0,Property,3441878.61,0.7661,Holiday Home,2018-08-01,2021-08-14,2021-07-15,24402.26,0.0,Broker,OFC1866
19aa69da-0f44-4b99-9c5e-1e8f2b4af71c,PCB-LOAN-201906-207883,f8d83d78-b82a-4c81-b612-0515b0350694,39b67ad5-984f-44bb-8a1c-acf71a1980b7,Personal Loan,2019-06-08,2020-06-02,12,405128.53,33744.47,0.1526,36615.94,Current,0,0.0,None,0.0,,Medical,2019-06-09,2020-05-03,2020-04-03,35344.16,0.0,Call Centre,OFC5508
08f71df6-b564-4352-bb0f-3fb1e8c14459,PCB-LOAN-202202-312635,d289ca96-2681-47e6-97d3-3e049227ddd7,7d892f2f-a0ca-4968-a82c-b4bad3abea2a,Personal Loan,2022-02-16,2028-01-16,72,127757.06,44447.81,0.1614,2781.14,Current,0,0.0,Cession,0.0,,Holiday,2022-02-20,2025-09-28,2025-08-29,2738.26,0.0,Online,OFC8335
6476ed8e-62e9-44ad-878d-8065b2b18426,PCB-LOAN-202111-700513,7bebd5d3-e468-4e58-8ba1-a51e5494d51f,47541f2e-5f8f-465b-b73d-cbe5a9e76a05,Home Loan,2021-11-11,2036-08-24,180,2224912.66,506718.05,0.1131,25723.07,Current,0,0.0,Property,3523776.78,0.6314,Land Purchase,2021-11-13,2032-10-14,2032-09-14,25381.38,0.0,Online,OFC9744
123f055d-665a-41cf-932b-56f18f5be592,PCB-LOAN-201512-185529,d5374c4f-2eaa-4516-affc-770060c183f9,e8f46ec0-b2b3-4e94-8ba5-d09acf5a43bf,Home Loan,2015-12-17,2035-09-03,240,2936918.18,2502071.08,0.0903,26480.91,NPL,295,238328.19,Property,3936359.98,0.7461,Holiday Home,2015-12-21,2018-07-04,2018-06-04,26093.89,1.0,Online,OFC1477
64c4268f-859e-4793-8b72-97a003f1a25d,PCB-LOAN-202207-990007,09b9d0bb-c032-4e23-a911-bae00f7df4ca,60e9647e-a04d-46a1-8b8f-e76819c57606,Revolving Credit,2022-07-22,2024-07-11,24,12928.78,3075.84,0.2218,671.87,Current,0,0.0,None,0.0,,Home Improvement,2022-07-23,2024-01-13,2023-12-14,662.16,0.0,Branch,OFC8922
93b09f6d-8d0f-4c40-aa9a-9cdd70719fcc,PCB-LOAN-202101-125545,8b4b6d7b-8850-4165-af91-93d377756d49,ae0af86c-b7f4-462b-afe9-f12f61f68957,Personal Loan,2021-01-10,2022-12-31,24,332631.74,118175.34,0.15,16128.2,Current,0,0.0,None,0.0,,General Expenses,2021-01-13,2022-03-06,2022-02-04,16192.62,0.0,Branch,OFC7964
c3f42df9-850a-458a-a2ee-5f11e6fc1229,PCB-LOAN-201709-750313,dc0c602b-3ae4-4693-9a3a-8741991aff33,4fefb954-b2b4-4f2f-9e34-de2fb716e004,Home Loan,2017-09-25,2047-04-21,360,1340430.54,285291.31,0.1111,12876.77,Current,0,0.0,Property,1965728.9,0.6819,Land Purchase,2017-09-29,2040-01-28,2039-12-29,13009.79,0.0,Broker,OFC9639
ee99ab12-d3da-4a67-8125-71c76a27b57b,PCB-LOAN-202209-669973,e7095fef-429f-48cc-8b19-165c99b972fa,27c5735d-2b24-4438-820d-da31e3eef36d,Home Loan,2022-09-19,2032-07-28,120,1171551.29,872264.67,0.1102,16151.39,Current,0,0.0,Property,1325584.17,0.8838,Primary Residence,2022-09-24,2024-11-07,2024-10-08,15491.34,0.0,Broker,OFC1511
fbd88745-de13-4f4e-8e86-b80cec3e24d2,PCB-LOAN-201505-184322,cb29fca6-4779-47de-b4d8-d702da77cbe5,6cc530ab-4fc6-4709-8b76-d3fe16e6254a,Personal Loan,2015-05-11,2017-04-30,24,414385.44,135842.2,0.1519,20129.59,Current,0,0.0,None,0.0,,Medical,2015-05-12,2016-09-02,2016-08-03,20028.85,0.0,Broker,OFC1960
af2cd922-26c4-452e-a6d6-77787603e27c,PCB-LOAN-201902-707041,aa99ad02-e5e4-4906-9b2b-94fdb2a88683,69d574ec-1d3c-4d31-ab3c-417f6f445b03,Home Loan,2019-02-03,2028-12-12,120,1209596.92,779285.31,0.1131,16875.16,Current,0,0.0,Property,1673024.79,0.723,Primary Residence,2019-02-04,2022-07-17,2022-06-17,17622.24,0.0,Broker,OFC1933
309ab584-e5fc-4fa4-a02e-ae9edf6a605b,PCB-LOAN-202206-279434,0b719cd2-7a5a-498e-93cd-85ee7b521bff,12723882-5ff5-4311-bbd0-1fc12e55746e,Business Loan,2022-06-12,2024-06-01,24,3282118.94,2347063.73,0.1943,166133.57,Current,0,0.0,Cession,3756476.5232089674,,Equipment,2022-06-15,2022-11-09,2022-10-10,162107.84,0.0,Branch,OFC3852
f0fb4eaa-fba5-4aad-aefe-5d6a0100359c,PCB-LOAN-202010-176549,67c9be79-bce5-4b32-a44d-98517a2477e3,4b587167-6685-47e4-a7ab-99422e85a57c,Vehicle Finance,2020-10-11,2025-09-15,60,487122.19,417287.61,0.144,11435.75,Current,0,0.0,Vehicle,658451.19,0.7398,Commercial Vehicle,2020-10-13,2020-11-10,2020-10-11,11321.27,0.0,Online,OFC3213
607edb04-0e6a-4f60-a62c-a0a65954540b,PCB-LOAN-202006-763626,bed3e96b-6b34-4f69-a6b3-76fa24c840c0,58a758a2-fc7f-4a4e-9081-30748ef57276,Business Loan,2020-06-03,2024-05-13,48,6882774.0,818241.76,0.1116,178424.16,1-30 DPD,10,0.0,Cession,8639664.305414245,,Stock,2020-06-06,2023-11-15,2023-10-16,169716.3,0.25,Mobile,OFC2669
fe38fd2a-d49e-4ca9-9bc7-56cd4d0f0619,PCB-LOAN-202405-419753,7f164959-ebef-49cb-89cd-6a303fdad6f3,050a2c77-0f72-4593-a5a8-8e26eccc6d35,Business Loan,2024-05-16,2028-04-25,48,1198401.0,1139502.1,0.1893,35788.08,1-30 DPD,16,0.0,None,0.0,,Expansion,2024-05-21,2024-06-15,2024-05-16,35718.25,0.25,Online,OFC4376
6e238025-401c-4901-9be0-c3453f582f50,PCB-LOAN-201706-816587,974b6582-5a81-48d4-935e-a9de4753d206,d7e33352-6312-4bc3-8d4a-d15bdeba381e,Home Loan,2017-06-16,2032-03-29,180,1235738.64,394507.93,0.1155,14475.08,1-30 DPD,2,0.0,Property,1709891.57,0.7227,Primary Residence,2017-06-20,2027-02-24,2027-01-25,14485.86,0.25,Broker,OFC4263
ab2d0db7-65f5-4e9d-b90e-26d76ef0c65a,PCB-LOAN-201808-856606,5701b798-9883-49d5-9c4b-4a596582d4b3,df80d17f-b723-44d3-b4b9-3ef14ccd5a6e,Home Loan,2018-08-29,2043-04-20,300,2431371.99,1427418.6,0.1204,25679.69,Current,0,0.0,Property,3620268.0,0.6716,Holiday Home,2018-08-30,2027-08-12,2027-07-13,24962.44,0.0,Branch,OFC2597
3310244e-d8a3-406c-8ea5-32257c3b97ba,PCB-LOAN-202005-471071,1232ee60-2ac3-47d6-90fd-51bedb5987b0,bd6dafa4-1ee7-41b1-a438-bfd1f057a829,Home Loan,2020-05-14,2030-03-23,120,2872827.76,590727.09,0.1038,38571.72,Current,0,0.0,Property,3264948.02,0.8799,Land Purchase,2020-05-19,2028-02-02,2028-01-03,40424.97,0.0,Online,OFC4849
689e0d82-8e27-48b6-8348-b696d9faade0,PCB-LOAN-202206-976213,927f9c91-979b-412b-838d-69e9b4cacaa7,856c1dc5-a037-485d-88c6-a65ea96f1acb,Home Loan,2022-06-05,2037-03-18,180,2587192.73,2243216.12,0.1023,28167.27,1-30 DPD,26,0.0,Property,2889104.11,0.8955,Investment Property,2022-06-07,2022-10-03,2022-09-03,27234.42,0.25,Branch,OFC4056
ca55dd1a-6a52-4614-98ba-718fd9a9b6f8,PCB-LOAN-202010-117044,bb3745a9-3830-4172-8ac8-eec5251a31cf,7f7734c7-695a-4e33-8b26-1db77e6b2c27,Personal Loan,2020-10-20,2025-09-24,60,72904.69,32779.85,0.2709,2230.09,31-60 DPD,35,2230.09,None,0.0,,Holiday,2020-10-24,2023-03-09,2023-02-07,2284.73,0.5,Branch,OFC9015
b23f356f-6116-4264-8e3f-1c184785ab7f,PCB-LOAN-202211-590577,dcfecbca-5653-435d-87a6-aafd3d6ffb52,b1e7b675-2430-4673-a41e-be841b2cb3ac,Home Loan,2022-11-18,2032-09-26,120,978856.45,683011.8,0.0901,12405.04,Current,0,0.0,Property,1471522.02,0.6652,Holiday Home,2022-11-21,2025-06-05,2025-05-06,12221.41,0.0,Online,OFC7223
b5a700a6-0fd7-4c22-a96e-8c67696d492d,PCB-LOAN-202307-722015,802e7e56-190c-41fd-a9d0-3d2880dd2cc3,2394630b-f57c-4ba1-8501-c26889763147,Personal Loan,2023-07-05,2026-06-19,36,449790.39,23711.44,0.2279,17362.07,NPL,110,52086.21,None,0.0,,Home Renovation,2023-07-09,2026-04-20,2026-03-21,16879.77,1.0,Broker,OFC5781
5032148b-f50c-4bde-b027-f19996431937,PCB-LOAN-201601-777922,ca8927ca-2a48-4bdf-89d1-f61715f7f11b,33c3f765-9bf6-4cb5-a33c-f5f057363e74,Home Loan,2016-01-18,2030-10-31,180,1182154.73,736184.57,0.0938,12258.9,Current,0,0.0,Property,1495073.64,0.7907,Primary Residence,2016-01-20,2020-05-26,2020-04-26,12729.67,0.0,Mobile,OFC5740
b5cc61f8-cddd-42b5-94b0-6ff8b838d935,PCB-LOAN-202109-614188,a4743f65-c55e-4a81-a1a0-ff9b8aea3402,3beaad72-957c-4804-aeb0-c2b5af985a9a,Personal Loan,2021-09-08,2026-08-13,60,460303.92,428411.74,0.1202,10243.86,Current,0,0.0,None,0.0,,General Expenses,2021-09-10,2021-11-07,2021-10-08,10623.72,0.0,Online,OFC3992
44bb017a-2f95-4462-afe6-612017138f0e,PCB-LOAN-201901-107399,12f2f83e-8dda-4197-ad36-0a7ffee58769,e81083a2-3207-463c-9f68-c68049d5a301,Personal Loan,2019-01-03,2022-12-13,48,93200.18,5101.74,0.128,2491.09,Current,0,0.0,None,0.0,,Medical,2019-01-07,2022-09-14,2022-08-15,2612.53,0.0,Online,OFC3655
edd9b497-8a90-4e18-b415-a3af4e1b46ff,PCB-LOAN-202007-238507,266d162d-2743-4b7d-b21f-4665864269ea,ae0af86c-b7f4-462b-afe9-f12f61f68957,Personal Loan,2020-07-14,2021-07-09,12,409851.59,214036.64,0.2043,38050.8,1-30 DPD,1,0.0,None,0.0,,Medical,2020-07-16,2020-12-11,2020-11-11,38491.64,0.25,Broker,OFC7777
3e380534-cb1c-4fdf-988e-a67a66d80ad0,PCB-LOAN-202308-504483,0fd7e7b5-bec7-48d1-be95-d0dc924bd5c4,dc2c0e67-900f-4508-ae75-ebcb44ab3e5c,Business Loan,2023-08-31,2028-08-04,60,192489.5,31210.31,0.1639,4720.95,Current,0,0.0,None,0.0,,Property,2023-09-02,2027-09-09,2027-08-10,4771.57,0.0,Branch,OFC5239
0f7108d8-fd38-4c4b-96f8-00beb24c661e,PCB-LOAN-201708-424345,19720c0b-051e-47ea-b902-9b819c88f5ca,d6737ea7-cd08-4e65-8521-3373efaa0745,Home Loan,2017-08-04,2032-05-17,180,2006315.06,1552610.3,0.1232,24493.74,Current,0,0.0,Property,3169033.42,0.6331,Investment Property,2017-08-08,2020-09-17,2020-08-18,23422.42,0.0,Online,OFC2145
4631dec5-a3b0-4d4a-813a-7d410b6e098c,PCB-LOAN-201806-584393,ba514b81-7ce2-4fc4-8c11-312504268c01,97b2bf7b-0706-4b97-9b55-941b9fbbfc0d,Personal Loan,2018-06-18,2019-06-13,12,155672.96,49547.07,0.2045,14454.24,Current,0,0.0,None,0.0,,Debt Consolidation,2018-06-20,2019-02-13,2019-01-14,14773.11,0.0,Call Centre,OFC9428
6b9647ab-a5c5-4546-a8d0-8e0ce86ed18b,PCB-LOAN-202012-291942,974b6582-5a81-48d4-935e-a9de4753d206,d7e33352-6312-4bc3-8d4a-d15bdeba381e,Personal Loan,2020-12-23,2022-12-13,24,297227.84,70940.57,0.1651,14625.73,Current,0,0.0,None,0.0,,General Expenses,2020-12-28,2022-06-16,2022-05-17,14628.24,0.0,Branch,OFC9930
64befa72-e292-4503-8b00-eb0e2b83eba0,PCB-LOAN-201601-485760,9a189484-cd9f-435c-b424-c12d0a715eb2,f204a453-cbb5-46ea-83bd-0d60fa26cc40,Home Loan,2016-01-07,2025-11-15,120,1538395.59,160279.91,0.0953,19931.74,Current,0,0.0,Property,2489716.12,0.6179,Holiday Home,2016-01-11,2024-09-21,2024-08-22,20348.52,0.0,Branch,OFC7640
25a18793-1365-4d43-a095-17935df2e736,PCB-LOAN-202010-861549,081f8c64-539d-4d69-9af4-6afab4860f5c,85f77032-c13f-4b2b-a843-252a3ae2b02b,Personal Loan,2020-10-21,2024-09-30,48,274788.04,220965.47,0.1501,7648.95,Current,0,0.0,Cession,0.0,,General Expenses,2020-10-25,2021-07-18,2021-06-18,7823.06,0.0,Branch,OFC9979
5f87cdfa-c9a8-43c3-8157-a1ecc3af2d1c,PCB-LOAN-201901-666919,0da3aca3-eeff-48be-9870-f0b2cd2d53c6,5550e500-a0a0-4a21-a1bb-16274eab35c2,Personal Loan,2019-01-25,2023-12-30,60,435022.77,309993.37,0.1463,10264.86,Current,0,0.0,None,0.0,,General Expenses,2019-01-30,2020-04-19,2020-03-20,10174.35,0.0,Broker,OFC1740
6986298f-9818-4d41-9036-f407509db72c,PCB-LOAN-201904-292553,fe1a8c18-0675-4320-8f1e-042b27d85a51,ae757f7d-80a3-4353-aa43-45dd08756f67,Vehicle Finance,2019-04-23,2023-04-02,48,301296.4,203325.94,0.1148,7857.58,Current,0,0.0,Vehicle,364942.34,0.8256,Boat,2019-04-25,2020-06-16,2020-05-17,7804.72,0.0,Branch,OFC6465
41c338bc-f144-4f73-9e21-ca77a19e2294,PCB-LOAN-201707-238513,2c1f5492-41c0-4eb5-ac83-84e813685831,3a79d750-57c1-432d-9120-80df5b91616f,Home Loan,2017-07-27,2037-04-13,240,1705408.86,1431267.99,0.1133,17987.63,Current,0,0.0,Property,2054957.06,0.8299,Land Purchase,2017-07-30,2020-04-12,2020-03-13,18843.7,0.0,Branch,OFC5596
a9b1c04e-0e48-40a4-86fe-6aeac2532fa0,PCB-LOAN-201812-571628,d5e2eb32-1f5e-4064-955e-ae6cc8e05b87,ae0af86c-b7f4-462b-afe9-f12f61f68957,Personal Loan,2018-12-18,2021-12-02,36,347440.9,213115.06,0.2152,13182.8,31-60 DPD,39,13182.8,None,0.0,,Home Renovation,2018-12-23,2019-12-13,2019-11-13,13021.8,0.5,Branch,OFC6166
0ad4abf4-bb87-464f-83fd-9dcfd7aca196,PCB-LOAN-202208-738268,816dc65f-d7ce-4214-a3f0-1291f7e1b5bc,53e99d47-7fff-49fd-b03c-33b8a0720d63,Personal Loan,2022-08-21,2026-07-31,48,206709.29,115491.29,0.1659,5920.85,Current,0,0.0,Cession,0.0,,General Expenses,2022-08-22,2024-03-13,2024-02-12,5806.77,0.0,Branch,OFC2039
0e259070-1449-40d4-8ac1-d53f55b6c7d3,PCB-LOAN-202202-212846,4da51901-aadc-43ae-bfc1-0006c9ee2b58,6b3f3db1-c525-4453-bcf6-109c7cdcbd44,Revolving Credit,2022-02-25,2023-02-20,12,209890.93,48184.74,0.17,19143.05,Current,0,0.0,None,0.0,,General,2022-02-26,2022-11-22,2022-10-23,19634.69,0.0,Mobile,OFC8027
1ffbd241-8b03-4cf6-afcc-248c7ad7f071,PCB-LOAN-201901-164969,d652bd9c-9352-4d5f-a454-cdcd83f77bcb,17591bfe-1e2c-46e9-9634-e89fbaf9a739,Business Loan,2019-01-01,2019-12-27,12,201804.0,117280.46,0.1259,17985.79,Current,0,0.0,None,0.0,,Stock,2019-01-06,2019-05-01,2019-04-01,18771.78,0.0,Branch,OFC9773
13e68eb9-3f52-4826-bb51-38bf1af277f8,PCB-LOAN-201905-851286,3acebc57-2f2f-4565-9336-7b9605009e45,55e0075a-a469-496e-be56-a1e83e8fdeb5,Vehicle Finance,2019-05-06,2023-04-15,48,518780.99,71162.71,0.1185,13623.32,1-30 DPD,9,0.0,Vehicle,682516.76,0.7601,Commercial Vehicle,2019-05-09,2022-09-17,2022-08-18,13187.77,0.25,Online,OFC3366
1c3a093a-5d08-4088-a63b-3fd544bf1728,PCB-LOAN-201701-820954,a2685fd3-3ce3-4265-8358-1bda3a908030,9ce6ff54-a917-4c5d-95f6-284cd44016f2,Personal Loan,2017-01-12,2018-01-07,12,211473.52,136468.88,0.2192,19784.59,Current,0,0.0,None,0.0,,Debt Consolidation,2017-01-13,2017-05-12,2017-04-12,20424.01,0.0,Branch,OFC7747
521d8c25-f6e4-45eb-82ad-b5f244945028,PCB-LOAN-201808-818128,aa0cf632-0446-46d5-9ce0-006948caa2ce,db617c72-425e-437c-a34a-66b127cb489e,Home Loan,2018-08-16,2033-05-29,180,1775440.43,278552.15,0.0974,18797.57,Current,0,0.0,Property,1945688.14,0.9125,Land Purchase,2018-08-20,2030-11-11,2030-10-12,18956.94,0.0,Broker,OFC4672
3ce84a13-bfe9-4a9f-a6bd-9973c18979c5,PCB-LOAN-202402-395949,b2de4f88-ac8a-44df-8297-4c40d7d082e9,2a7f4c64-9054-40d4-8067-a473a0ab249f,Home Loan,2024-02-18,2053-09-13,360,2025446.83,734392.75,0.1022,18104.9,Current,0,0.0,Property,2511714.82,0.8064,Primary Residence,2024-02-19,2042-11-10,2042-10-11,18458.49,0.0,Branch,OFC9686
e49c6d1b-b698-42df-b132-07b646f1d5e6,PCB-LOAN-201712-272061,a4743f65-c55e-4a81-a1a0-ff9b8aea3402,3beaad72-957c-4804-aeb0-c2b5af985a9a,Personal Loan,2017-12-07,2021-11-16,48,227389.01,60092.73,0.1965,6877.2,Current,0,0.0,None,0.0,,Medical,2017-12-11,2020-10-22,2020-09-22,7029.43,0.0,Branch,OFC9501
57a4544c-7d3d-4770-a7b6-770b4278f3a8,PCB-LOAN-201806-760545,bc102d0c-3acf-4601-878f-8dfa75aa8f45,d60e9eae-5b22-48a3-9889-6f7ce0e658ff,Home Loan,2018-06-17,2028-04-25,120,1315553.52,397039.66,0.1018,17516.53,31-60 DPD,53,17516.53,Property,1584813.3,0.8301,Investment Property,2018-06-18,2024-12-12,2024-11-12,16721.16,0.5,Branch,OFC9824
47d811da-a9e5-4c7f-bdc6-9b7064d97266,PCB-LOAN-201808-357879,524d01df-0017-49ad-b36a-5acc1767602c,2799279c-b182-4474-a958-6a4d2bf44032,Vehicle Finance,2018-08-11,2022-07-21,48,573703.48,119305.12,0.1313,15428.07,31-60 DPD,36,15428.07,Vehicle,694724.49,0.8258,Commercial Vehicle,2018-08-16,2021-09-24,2021-08-25,14794.13,0.5,Mobile,OFC5582
0e9121ab-f1c3-49fc-92b5-d13c63ba09aa,PCB-LOAN-202208-459299,09e0935e-269c-4f51-8b7a-017b90623e9f,43df7783-cc8a-40ac-a068-1df4325a4289,Vehicle Finance,2022-08-30,2026-08-09,48,391966.05,313506.52,0.1472,10853.16,Current,0,0.0,Vehicle,524018.78,0.748,Motorbike,2022-08-31,2023-01-27,2022-12-28,10875.53,0.0,Broker,OFC6600
ac5ea16d-4f32-42b4-b82a-373f28b34d7f,PCB-LOAN-201811-733498,aabcc99d-15c7-42bc-969c-dae285cb001e,d7a05534-7f85-46f9-83b1-f2fe1a243b3b,Home Loan,2018-11-15,2028-09-23,120,2513512.88,1036857.96,0.0988,33049.46,Current,0,0.0,Property,3554678.09,0.7071,Investment Property,2018-11-16,2024-08-15,2024-07-16,34526.55,0.0,Broker,OFC1584
d438813c-4dfd-4905-ba91-25bd4b84ed45,PCB-LOAN-202306-669793,d185f9f0-8fc7-406e-8e5a-ca0aeae36542,c07fb421-32df-432f-a1e3-5dca2a0d375c,Vehicle Finance,2023-06-07,2028-05-11,60,115980.34,65331.49,0.1163,2558.29,Current,0,0.0,Vehicle,135617.8,0.8552,Commercial Vehicle,2023-06-12,2025-05-27,2025-04-27,2614.07,0.0,Broker,OFC5631
ec3e0ab1-a89f-450a-809f-eddda4dd8afd,PCB-LOAN-201909-972714,ff98f0f3-d8f0-47a8-afc6-cbdedba0b239,ae0af86c-b7f4-462b-afe9-f12f61f68957,Revolving Credit,2019-09-14,2022-08-29,36,32257.94,22170.36,0.1821,1169.6,Current,0,0.0,None,0.0,,Emergency,2019-09-15,2020-06-10,2020-05-11,1143.29,0.0,Broker,OFC7489
093016ff-f700-46df-a2ca-3f6066542323,PCB-LOAN-202310-581827,de2e10df-2de0-42e9-9e87-9ee6b625bb39,f65943b2-2e4b-48a0-8a41-2e227b566f3b,Personal Loan,2023-10-04,2027-09-13,48,79973.3,8566.95,0.1371,2173.77,Current,0,0.0,Cession,0.0,,General Expenses,2023-10-06,2027-03-17,2027-02-15,2126.51,0.0,Mobile,OFC8488
1a1b92d6-4736-4f6b-8dcd-9f6c990a3e8f,PCB-LOAN-201509-512539,d431baaa-bbd0-4a79-983a-6f5d7e41b0be,80c51405-b024-45d8-a31d-77e7d67cbe67,Home Loan,2015-09-01,2030-06-14,180,2926869.07,98546.13,0.1167,34508.36,Current,0,0.0,Property,3397016.1,0.8616,Primary Residence,2015-09-02,2029-11-16,2029-10-17,35749.71,0.0,Online,OFC1393
0af73764-652a-41aa-8654-18fab9982fdd,PCB-LOAN-202101-774234,70028cc6-1375-43f1-9ff4-06252c233a53,0e7e9d7a-63f0-4701-8de1-31f5d8a6c9ed,Personal Loan,2021-01-12,2024-12-22,48,88047.67,77134.27,0.197,2665.27,NPL,318,26652.7,Cession,0.0,,Holiday,2021-01-15,2021-04-12,2021-03-13,2738.61,1.0,Online,OFC5441
25594db8-abf1-4d21-aa46-7f126e68c4c6,PCB-LOAN-202011-194870,a32070ba-f27b-4cdc-8e02-fb00804c240c,91230637-2dea-4098-a96c-597f55dba09d,Vehicle Finance,2020-11-11,2026-10-11,72,596014.51,64697.6,0.1111,11378.2,Current,0,0.0,Vehicle,829526.11,0.7185,Motorbike,2020-11-15,2026-01-14,2025-12-15,11600.21,0.0,Branch,OFC7677
