transaction_id,transaction_date,value_date,account_id,customer_id,transaction_type,amount,running_balance,description,reference_number,channel,merchant_name,merchant_category_code,is_debit,status,currency,exchange_rate
279e33b1-ab79-499c-9d4f-ece8d0987bdd,2015-06-02,2015-06-04,c436f75a-0eb3-4f68-b851-1f2bc26875d2,e43d0d53-a043-4f1a-8480-9b429f35c31f,Debit Order,539.83,17672.83,Debit Order - synergize extensible channels,REF379938458,ATM,,,True,Completed,ZAR,1.0
bb2548b6-f87c-4e3f-9165-2efd23131c52,2017-08-23,2017-08-25,199fc55c-040a-4422-82b2-ea48bcd49d87,01137316-1352-488d-a263-adc17ec0076e,Salary Credit,63237.52,41434.12,Salary Credit - iterate proactive portals,REF808254791,Mobile,,,False,Completed,ZAR,1.0
89e87a3a-c47f-4726-9794-329d2924e09c,2023-08-02,2023-08-03,fa84202b-30bd-4279-84ef-ef22b2e01501,120e15d6-f9c3-4220-8c64-351d4fe9fb53,Fee,240.04,-519976.33,Fee - matrix B2C web-readiness,REF187052710,API,,,True,Completed,USD,18.9077
db8f9e63-c9a6-4d05-8f96-c300001fb64b,2019-03-11,2019-03-11,3a79d750-57c1-432d-9120-80df5b91616f,2c1f5492-41c0-4eb5-ac83-84e813685831,Online Purchase,5141.89,894188.24,BP SA,REF896826334,Branch,BP SA,5945,True,Completed,ZAR,1.0
c77980e9-a906-4c3f-b1f4-1de3bfc5a39f,2016-05-31,2016-05-31,02c25d6d-c674-4198-a6f1-aa4e7c3148d1,93c73736-9251-4422-849a-28d5d4bdc725,Internal Transfer,26347.87,-95554.91,Internal Transfer - syndicate scalable e-commerce,REF831258885,Branch,,,True,Completed,ZAR,1.0
12cd559e-5a65-4601-8677-5d2c54c31e75,2022-12-14,2022-12-15,8efbbded-b2ea-4020-91fc-88f9aff5a726,63e25cb7-d122-4d8b-9625-ed86260128dd,Online Purchase,10731.74,-12488.03,Rain,REF534373602,Online,Rain,5621,True,Completed,ZAR,1.0
0775ac4c-dc5a-4fa2-a109-04227cd2e3cd,2015-08-19,2015-08-21,199fc55c-040a-4422-82b2-ea48bcd49d87,01137316-1352-488d-a263-adc17ec0076e,ATM Withdrawal,1283.62,40150.5,ATM Withdrawal - disintermediate granular info-mediaries,REF622868719,Online,,,True,Completed,ZAR,1.0
72237856-2f53-46f7-8e20-b8e14a7020a1,2023-09-15,2023-09-17,5a22785f-9d03-4e81-87d2-ae0b3c0d9206,5f91b043-7d72-40ec-8c92-c61cb0c1833c,POS,1569.02,30126.18,Woolworths,REF197956104,Branch,Woolworths,5999,True,Completed,ZAR,1.0
b43050a9-bd4f-48dc-911c-86f088d5c19b,2019-04-08,2019-04-08,cbb36d63-a6c4-474c-819b-203a5199ba81,9730d667-2481-4b8e-9e5f-b736067f3107,ATM Withdrawal,2010.02,37808.17,ATM Withdrawal - engage rich niches,REF751198920,Online,,,True,Completed,ZAR,1.0
732036aa-705a-485d-ab1a-85665a2745d4,2021-03-22,2021-03-22,ea7b799a-acac-4d9e-a535-459a215bcf32,be96b23c-020b-42fb-a22f-02e5b4ab71f9,POS,1170.86,102092.65,Eskom,REF419479298,Online,Eskom,5912,True,Failed,ZAR,1.0
b1ccea24-0c9f-45a7-8e2b-574538371c95,2023-10-26,2023-10-27,f1924e97-3999-447b-bf45-ca8d228ac1ff,14407c92-24a5-4b5f-9183-82abcbe690e4,ATM Withdrawal,470.41,592861.88,ATM Withdrawal - leverage leading-edge systems,REF768055571,API,,,True,Completed,ZAR,1.0
8f6c707c-ff1f-4eea-a700-4e2b9f7d04d9,2018-05-02,2018-05-02,17de91ed-6590-4c92-a6ef-6e6f4eb0e53b,1fe3e378-9091-4233-9e69-1da574274ee9,ATM Withdrawal,2509.93,14210.26,ATM Withdrawal - brand cutting-edge applications,REF161952476,USSD,,,True,Completed,ZAR,1.0
dcc21874-c1cc-4cfe-8ffd-2c57d01519b8,2021-10-15,2021-10-16,55e0075a-a469-496e-be56-a1e83e8fdeb5,3acebc57-2f2f-4565-9336-7b9605009e45,EFT,155447.36,-115098.2,EFT - deploy bleeding-edge channels,REF459869193,Online,,,True,Completed,ZAR,1.0
552825b8-89d0-46bb-bfb8-00b5738ea104,2021-03-11,2021-03-12,63ab2f34-dcdc-4e11-932a-63aa3598f8ee,7d4231d8-3c31-40d7-b590-408208c140a4,Interest,2174.22,-69018.95,Interest - cultivate front-end deliverables,REF515143603,Online,,,False,Completed,ZAR,1.0
527157ad-970f-4290-9283-30bddd49129a,2018-01-19,2018-01-21,81bd6e9e-0c70-4386-9ee4-8c004f503e53,7349cfc0-6156-437d-9508-0db5fe365a3e,RTGS,2837742.89,7799212.51,RTGS - facilitate turn-key portals,REF437045145,USSD,,,False,Completed,ZAR,1.0
cbc75cc2-79f0-4cda-9177-9f6dbb2015a6,2023-05-07,2023-05-09,0481347e-8e73-47b4-9f81-edd7ca4383ed,9a189484-cd9f-435c-b424-c12d0a715eb2,Debit Order,9069.91,-40879.54,Debit Order - transition clicks-and-mortar e-services,REF707807862,Online,,,True,Completed,ZAR,1.0
80638716-0c00-416b-b9eb-b6fd59867d0c,2020-03-08,2020-03-09,ac16bf75-d222-4642-a578-7994ce70b1a3,90de2424-c3c9-493f-a5c9-9bb234518d61,ATM Withdrawal,2508.62,8505.48,ATM Withdrawal - integrate interactive markets,REF495740543,Mobile,,,True,Completed,ZAR,1.0
c807c012-4757-4cd1-8f17-16bf0f424fe6,2024-11-04,2024-11-04,27dc32dc-e4c5-400d-b399-7bda8bb01d4e,65fe26e8-06a8-4528-96e9-13c2d67b977c,Cheque,85969.95,-66122.73,Cheque - utilize bricks-and-clicks interfaces,REF272271050,Online,,,True,Completed,ZAR,1.0
5359fbbc-2459-4214-9005-02fb3054f1b6,2015-03-12,2015-03-12,0a3c5c97-5057-407a-855d-198fdbd8ff32,3e12b679-d262-4e5f-abb3-e50d983421e2,POS,1267.29,18998.19,Clicks,REF849153635,Mobile,Clicks,5621,True,Completed,ZAR,1.0
45e8c068-82bc-4922-bbfe-8e6cee6d4712,2017-01-02,2017-01-04,3b2a38be-2c85-4c9d-b093-940db3525b05,b2a41524-5f95-4187-a0bd-d30fa615eeb7,Cheque,65907.36,1833.65,Cheque - maximize customized relationships,REF128235844,Branch,,,True,Completed,ZAR,1.0
b04c004a-8826-476d-bfd3-e7d9665767ba,2016-01-02,2016-01-03,1de678cb-bb72-45f3-947b-efdd683998dd,82342e76-2880-4405-b49b-784e5cede8db,EFT,441164.59,477411.88,EFT - productize extensible e-business,REF127515131,Online,,,False,Completed,ZAR,1.0
c7b32a46-5239-41d7-ae9e-9a0c069419b4,2016-11-06,2016-11-08,2d94281f-6fa3-4ff1-ace8-a03381705881,c1dc20be-75a1-4a1d-ac08-a8936903ed07,ATM Withdrawal,1551.63,113277.16,ATM Withdrawal - disintermediate visionary applications,REF871189555,Online,,,True,Completed,ZAR,1.0
b45a2f29-d226-4a7a-b9d5-d477ce2a0a0c,2016-11-30,2016-11-30,0a4f83c3-8f28-484c-977a-852a540dd0f9,f08a0cb8-0801-4ed0-bad6-d7251ed2fea2,Debit Order,8122.46,-549861.07,Debit Order - disintermediate front-end e-commerce,REF205487508,Mobile,,,True,Completed,ZAR,1.0
b692c5ab-4196-4f48-9fa4-959b77812e41,2016-03-23,2016-03-24,5550e500-a0a0-4a21-a1bb-16274eab35c2,0da3aca3-eeff-48be-9870-f0b2cd2d53c6,Debit Order,1563.14,72919.46,Debit Order - incentivize dot-com info-mediaries,REF299131841,Online,,,True,Completed,USD,17.7734
3e4b4539-ee68-4365-b0e1-5f2706b65a68,2018-05-16,2018-05-16,91442991-b1da-4709-a85d-075871541b34,b6d87c10-28ea-453a-9463-3da693da5073,Debit Order,517.06,5464.44,Debit Order - enable dot-com bandwidth,REF374621437,USSD,,,True,Completed,ZAR,1.0
dc0c19da-0ae6-4b73-ac02-2ef465e88194,2015-04-11,2015-04-13,3334a619-e719-4cbe-8bf4-c8c04a7fb1bf,9730d667-2481-4b8e-9e5f-b736067f3107,Interest,871.12,563402.92,Interest - implement one-to-one paradigms,REF247564138,API,,,False,Completed,ZAR,1.0
2844e722-2f68-4431-b985-f870dbcc5054,2024-09-12,2024-09-12,1ea511ad-2c7f-4fc9-a67d-cdc624a06f2a,102faf5d-060a-45ca-bf9a-343f07c64a57,Fee,152.07,-15881.8,Fee - revolutionize 24/7 mindshare,REF822859404,Mobile,,,True,Completed,ZAR,1.0
4481cf61-8cda-4869-b006-4e5329c57429,2022-05-03,2022-05-04,271fa06d-42e8-4b86-915b-822b170ce753,13e73d20-b6c4-4bc0-9cd5-546497a8703b,Online Purchase,11998.46,-16109.63,Rain,REF881103622,Online,Rain,4111,True,Completed,ZAR,1.0
c0656f8d-fb46-4cf7-b4f0-2768c2e041e8,2017-05-14,2017-05-15,c8f91d13-cede-4889-93f8-9812fc63fa9c,79a9ad0b-9d69-468e-ac89-6261e5263044,Cash Deposit,25701.14,243133.15,Cash Deposit - integrate best-of-breed web-readiness,REF218524099,Branch,,,False,Completed,ZAR,1.0
dc8cbcbd-37ef-489f-a62c-f0f135ec16df,2020-01-01,2020-01-01,6f0f02ce-5e6e-4a2e-98a1-40f63e4d301d,61f70e9e-9d2a-4b47-8dde-4eaa3aed22a6,RTGS,3363681.67,3364672.68,RTGS - engage bleeding-edge platforms,REF323256771,Online,,,False,Completed,ZAR,1.0
db5ccb9e-c4f0-44f6-8af9-281cd46d47f9,2022-11-18,2022-11-19,52a7f25c-2aa9-459e-bc9f-5ddc18722407,1bc35f30-4d58-4c03-9e0a-7fa17c008883,Debit Order,490.81,373776.62,Debit Order - strategize efficient infrastructures,REF342553351,API,,,True,Failed,ZAR,1.0
b53097e2-5520-4cdd-b03a-624e8a5a03b7,2016-02-12,2016-02-14,bf1b90a8-c752-4312-8b2c-867c97a781ba,6a2a6c9d-bc95-4782-9f4c-bb6fda12996e,ATM Withdrawal,1083.07,3208.96,ATM Withdrawal - leverage cutting-edge deliverables,REF327568951,ATM,,,True,Completed,ZAR,1.0
d9533860-0f9f-4c10-ab18-ddf180e48d58,2015-10-09,2015-10-11,bbc545cd-98f8-4d5d-b0fd-2b979ca9b0a5,f794df90-7eeb-476c-80ce-223f387b0ed7,ATM Withdrawal,1292.54,1373243.4,ATM Withdrawal - incubate value-added deliverables,REF577425882,ATM,,,True,Completed,ZAR,1.0
0266dc75-37ce-4d27-ada4-cb9d319e89ac,2021-06-24,2021-06-25,06aff4f4-4f29-485c-975b-32cf4fd5c019,459d70ae-5ef9-4801-b372-a47c6f8b9336,ATM Withdrawal,1505.78,6699.35,ATM Withdrawal - exploit bricks-and-clicks systems,REF651912249,Mobile,,,True,Completed,ZAR,1.0
fae8e547-7324-43f6-81b2-eb6bed6e364e,2021-08-23,2021-08-24,f91111ca-b0ff-4902-90fd-4db174a8859f,d28ae05f-10ee-46ba-9d8f-be7af8ec21ce,Interest,4549.57,273734.66,Interest - orchestrate proactive platforms,REF324265860,Mobile,,,False,Completed,ZAR,1.0
d1c2cbe0-173a-42b8-98ee-387a2ce75014,2024-09-30,2024-10-02,b16a6c88-8554-4c46-b8a3-73ca2f381c22,e197f9b8-1623-4f83-ac81-bcd6906f8499,Interest,3720.65,2918.16,Interest - unleash leading-edge bandwidth,REF490299819,USSD,,,False,Completed,ZAR,1.0
fe14d32b-967c-4c2b-9425-423833b2fd10,2016-10-29,2016-10-30,95e24424-ce18-489a-8002-2b9ed2deed92,f7e17a8d-c52e-4334-94e7-e1870e6b11c7,Interest,4538.67,48227.14,Interest - aggregate revolutionary e-markets,REF672854695,Mobile,,,False,Completed,ZAR,1.0
97a356c8-83e5-4aab-b93d-ad00c6b2fde0,2017-10-08,2017-10-09,71bddbd5-e2bb-4e6c-8c2a-382628c2ab10,c90b10fd-a511-488a-9e8d-0fbec48e1af4,Debit Order,3255.98,1525633.36,Debit Order - transform interactive markets,REF447481390,Branch,,,True,Completed,ZAR,1.0
f988e097-a81d-495c-89d6-7658e58ac2ba,2021-12-07,2021-12-09,1ffe4c87-5a03-4619-bf6b-62b2756685b2,75219f36-177a-4fcf-9a9f-8838c52ad8ab,ATM Withdrawal,1979.14,-265950.91,ATM Withdrawal - unleash bleeding-edge supply-chains,REF465685866,Online,,,True,Completed,ZAR,1.0
78e31de0-7859-451f-abb1-5484b646799c,2018-01-11,2018-01-11,76baf578-8ae0-4531-9bb3-35ac331c3912,f4c6ccdb-a51a-4510-86ba-88d159496887,Debit Order,1287.24,278769.05,Debit Order - streamline front-end relationships,REF413009486,ATM,,,True,Completed,ZAR,1.0
f7deb490-f0bf-43d3-a371-e043d186b42d,2015-08-10,2015-08-11,17de91ed-6590-4c92-a6ef-6e6f4eb0e53b,1fe3e378-9091-4233-9e69-1da574274ee9,POS,1278.32,12931.94,Spur,REF629435726,Mobile,Spur,5734,True,Completed,ZAR,1.0
6ea3d777-e0d0-49a6-974b-8eb5665fce38,2018-03-21,2018-03-21,98adb0b9-2ff2-40fe-8c56-52fce871adcb,bc8c5479-2c80-4d0c-a1c8-dff8c7e77791,ATM Withdrawal,556.03,88.53,ATM Withdrawal - synthesize seamless solutions,REF102445565,Online,,,True,Completed,ZAR,1.0
261bc1b5-9e38-48a5-a7bf-0cadcfee41f5,2020-09-30,2020-10-01,f8d6149c-4bbe-46f2-87b1-3175ca09eecc,0ebc03c1-6701-445a-b1f1-b2a9bda64229,ATM Withdrawal,2957.21,120338.9,ATM Withdrawal - reinvent one-to-one solutions,REF699577942,ATM,,,True,Completed,ZAR,1.0
01d276b1-06ce-44db-b12d-842a64e80ea9,2023-03-12,2023-03-12,316559e8-d002-48f7-9473-9b342c03b151,cec5e0c3-6738-44ea-ad52-629e935afa47,POS,3796.09,-2490138.9,Vodacom,REF382548364,Online,Vodacom,5661,True,Completed,ZAR,1.0
1ef261f9-5693-4ea1-9e48-eee1ea92c3f8,2018-05-07,2018-05-08,4b004718-d836-4fb6-b039-83e1b568947f,d008e9b4-a86d-491e-bb43-dcf5c491c1cc,ATM Withdrawal,2020.93,40380.82,ATM Withdrawal - utilize user-centric ROI,REF892550183,Mobile,,,True,Completed,ZAR,1.0
a32c2411-dca5-46ed-b0c4-c1a19ba1955c,2023-05-16,2023-05-18,d60e9eae-5b22-48a3-9889-6f7ce0e658ff,bc102d0c-3acf-4601-878f-8dfa75aa8f45,POS,813.33,-7833.62,Shoprite,REF827288356,Mobile,Shoprite,5999,True,Completed,ZAR,1.0
254944b7-218e-4919-abbf-179a777e2e22,2017-02-25,2017-02-25,eb35dcbb-047f-44b4-b169-4b1f1d4e4d35,356fae70-133b-4719-9a47-5675f16f7ab2,POS,1939.43,145043.62,Amazon SA,REF851117936,Online,Amazon SA,5945,True,Completed,ZAR,1.0
5ebe50f7-8ea0-4c88-9635-0b4b486ea4ce,2022-08-29,2022-08-29,e00860cd-c1dd-4b3d-85f0-9fed6017fd70,fcf5d8ac-333b-417a-aa64-de0532425209,Interest,2429.41,47561.73,Interest - incubate synergistic systems,REF208354293,USSD,,,False,Completed,ZAR,1.0
2015b11f-397a-4831-831b-3a3b164dd738,2018-12-27,2018-12-27,ea015bf1-17f5-4e65-b20c-70edcd91274c,77595890-46d2-4f84-ba33-d6e12b874937,POS,1665.68,-80697.0,Superbalist,REF101072915,ATM,Superbalist,5734,True,Completed,ZAR,1.0
bc8edec1-63f0-4f0c-aee0-090e001fed38,2017-04-07,2017-04-09,922311b8-d838-46f8-94f2-0804e365a334,d340fab8-3fed-45e5-8930-489b55f86261,Online Purchase,17365.1,-78897.04,Total SA,REF391574698,Online,Total SA,5734,True,Completed,USD,18.0766
46d816a8-3e78-4149-af48-520206e1083c,2022-12-03,2022-12-05,52973e09-5cc7-4418-af22-95f871ac3698,005acb16-83f0-4423-a42f-150fbdebffc9,EFT,173636.82,-292968.53,EFT - unleash cutting-edge metrics,REF792912715,Mobile,,,True,Completed,ZAR,1.0
070a832a-2175-4cb2-8869-6c86b0e3f1a4,2021-10-06,2021-10-07,6aa6bfaa-095f-4fa1-9fe2-ec0b051bdc4b,b2c4e28e-9d78-40ad-a44e-e4272355ff8d,Debit Order,1890.83,325375.3,Debit Order - synthesize proactive e-tailers,REF469348741,Online,,,True,Completed,ZAR,1.0
71cc73dc-109d-4838-a09d-24a6d083d5cd,2015-07-08,2015-07-09,1a606c21-28a9-4901-b958-7c8b79cbd4ee,802e7e56-190c-41fd-a9d0-3d2880dd2cc3,Online Purchase,4816.7,-29903.93,Netflix SA,REF878979784,Online,Netflix SA,7011,True,Completed,ZAR,1.0
cf5dac8a-1a1c-4518-ae5b-476b77da7477,2015-09-10,2015-09-12,72feeedf-ff29-4af8-b7e1-b2abd5877bdf,1232ee60-2ac3-47d6-90fd-51bedb5987b0,POS,2536.7,-133685.82,Discovery Health,REF525614315,Mobile,Discovery Health,5945,True,Reversed,ZAR,1.0
d24a987e-1a3f-42fc-8004-35325c7f81f6,2015-08-11,2015-08-12,66b7f991-e210-43f4-88a5-1b4b614c6f7a,7c1c57bc-fea1-40c0-b55c-c843f9ddd24b,EFT,274212.49,89468.98,EFT - engage clicks-and-mortar supply-chains,REF204980373,Mobile,,,True,Completed,ZAR,1.0
09fc065c-9b7d-455e-bad3-366067a5812c,2018-06-15,2018-06-15,01de3c60-2e63-48a4-86fc-9e6de54ab103,22dbb7eb-1dd1-4d80-8cb9-73cf52e8c294,EFT,412064.5,536413.37,EFT - repurpose 24/365 metrics,REF295697155,USSD,,,False,Completed,ZAR,1.0
16234c70-ef73-4d34-8124-e7060e82d4a8,2019-01-25,2019-01-26,547c088b-d312-45c8-8c25-7d6b5e061824,9fae9dde-abd5-48cd-90df-e0d091beca4e,POS,2316.02,1465365.29,Gym Company,REF826442893,Mobile,Gym Company,4111,True,Completed,ZAR,1.0
301b861f-b894-405a-a9d8-5b3af10a0544,2018-02-04,2018-02-04,3882ede9-0650-4117-b505-04f03140d409,3d67fcbd-6beb-4aed-b77d-5e1e53dd0cb2,POS,311.79,-10437.43,Old Mutual,REF122085394,API,Old Mutual,5945,True,Completed,ZAR,1.0
07bc25e4-fda0-4b5a-af42-c909f803f93f,2017-04-04,2017-04-05,c579fb3c-851f-45d9-b09b-fe3d581f1b63,be981677-cbbf-4596-99e1-9aca0aad9e7a,Cash Deposit,12166.4,-1813605.09,Cash Deposit - leverage visionary portals,REF718294424,USSD,,,False,Completed,ZAR,1.0
3b5abaf5-e5fd-41a7-a5b4-73e26d7ee0a8,2021-02-05,2021-02-05,07b00677-09a5-46a5-9dc7-fbdee1868ffa,47fae665-da74-4634-8788-06e6d4aef496,ATM Withdrawal,884.98,96883.55,ATM Withdrawal - matrix impactful e-commerce,REF421206886,Mobile,,,True,Completed,ZAR,1.0
4d641783-756d-4b42-9bd6-da79ebf1aede,2016-05-19,2016-05-19,fd6e98fd-f49b-4d2a-a573-7915f5cf9c3a,1bc35f30-4d58-4c03-9e0a-7fa17c008883,EFT,17800.15,-15717.6,EFT - evolve synergistic applications,REF388649436,Mobile,,,True,Completed,ZAR,1.0
e51ead76-7296-40da-9778-d91941867e4a,2023-06-09,2023-06-11,4da7da62-cdcd-4b7e-b2c6-1234cf209863,01137316-1352-488d-a263-adc17ec0076e,Online Purchase,6949.24,2137745.21,Superbalist,REF774372535,Online,Superbalist,5411,True,Completed,ZAR,1.0
fa2d8224-4146-4fe0-9f45-f0ab0cf33fa9,2023-09-25,2023-09-27,0283e6b1-4b38-4e48-8f28-164845c7db69,0e35e1c3-d868-43bc-bb7a-d750d53414b9,Salary Credit,53127.86,71993.19,Salary Credit - mesh web-enabled channels,REF408930668,Mobile,,,False,Pending,ZAR,1.0
2b097c50-a925-44b0-8b15-9f6289612be4,2019-06-05,2019-06-06,f000b80f-5d57-4926-ae1d-ed12081e4182,9ea34091-686a-455c-b717-750778b00e4e,POS,1975.34,25856.48,Zara SA,REF428965193,Mobile,Zara SA,4816,True,Failed,ZAR,1.0
9a18372f-3cac-4827-911e-967623e8f84c,2021-12-15,2021-12-16,b9a2e436-4646-413a-baf6-340f3f9ab231,9ff3b164-d84e-4657-873b-3852d2ffea37,RTGS,3191735.3,3458749.49,RTGS - utilize robust markets,REF541103596,Online,,,False,Completed,ZAR,1.0
13cd3725-8cad-4029-b6df-193fb0c3eac1,2017-03-19,2017-03-20,91ca2a02-96fd-4f3e-aa22-ef0e7e0d3ff9,90de2424-c3c9-493f-a5c9-9bb234518d61,ATM Withdrawal,2627.32,485603.08,ATM Withdrawal - strategize next-generation e-commerce,REF747924260,Online,,,True,Completed,ZAR,1.0
9b0149eb-270a-462e-9026-b6e75e1cb4f0,2019-03-20,2019-03-20,050a2c77-0f72-4593-a5a8-8e26eccc6d35,7f164959-ebef-49cb-89cd-6a303fdad6f3,Interest,622.3,194920.52,Interest - monetize open-source functionalities,REF501353460,API,,,False,Completed,ZAR,1.0
5b38e6ab-3fd4-4fa6-949d-3e5f29c67cc8,2020-07-12,2020-07-13,ecdfd368-772e-4794-b717-817bcffd90b0,e4058409-133d-4f37-90a4-b3078d106b2c,POS,3725.06,-3004983.6,Zara SA,REF874679580,Branch,Zara SA,5661,True,Completed,ZAR,1.0
fc02f194-706b-4243-bf42-28f182ce3f44,2017-12-04,2017-12-05,d8c4505e-61b3-4a9e-b9f2-97284e9c9748,00a189c0-4f82-4e48-80fd-1cbd70ae9eee,Debit Order,5792.41,-10712.36,Debit Order - engineer innovative initiatives,REF461237771,Online,,,True,Completed,ZAR,1.0
4b111def-6e4e-42e6-8e10-e99c5f896816,2017-02-25,2017-02-26,00fe6982-263c-4b58-8179-a46e1275ec98,c1dc20be-75a1-4a1d-ac08-a8936903ed07,POS,3206.28,301029.41,H&M SA,REF338407731,Online,H&M SA,5621,True,Completed,ZAR,1.0
cc80154e-7b22-451b-b3e7-fefc00887b8c,2021-09-25,2021-09-27,dc58b5df-8dd9-45f3-a3fa-293fcda39da2,ca8927ca-2a48-4bdf-89d1-f61715f7f11b,Fee,100.51,-141980.59,Fee - grow holistic web services,REF941917769,Mobile,,,True,Completed,ZAR,1.0
55de6e2b-995f-4a80-bcc8-72234ad752d1,2022-09-11,2022-09-11,96a359f2-8ea9-4552-9823-0cb8dc3384be,12db6aa0-0390-4394-a2b6-2809e25100ce,EFT,105845.54,-106983.19,EFT - embrace dot-com paradigms,REF871406648,Online,,,True,Completed,ZAR,1.0
f3cebc40-d48c-4171-97bf-ab2a6ca785db,2016-05-24,2016-05-24,507ccd09-3e68-4561-89a4-12d465cfdc44,0f365b68-bb19-4fe7-8ba6-11bf8ee9517b,Debit Order,563.87,-4712764.18,Debit Order - extend back-end applications,REF143692924,Mobile,,,True,Completed,USD,18.8639
a0703e84-b534-4f76-912e-e04c262e14eb,2020-06-26,2020-06-27,add2cdc3-c6d9-45aa-999b-0895ebd64337,d05b076a-00d5-4750-8444-6b46a1e3d2dd,Salary Credit,23616.68,80404.28,Salary Credit - incubate innovative networks,REF305260074,Online,,,False,Completed,ZAR,1.0
77904a4b-2c24-4f34-80c7-ca541b1529e6,2021-02-23,2021-02-23,2392e259-b58c-4df8-9e4a-38574bf1665d,60e9b09c-e343-401f-9e56-3f88d8ea072a,Fee,464.68,97072.6,Fee - maximize clicks-and-mortar vortals,REF136091415,API,,,True,Completed,ZAR,1.0
0c892712-ac44-47e7-84c3-134c0f16c8eb,2023-10-11,2023-10-13,6aace404-3878-4cc8-bd1d-9fdc693412bc,c046d20f-f8d8-4553-bbfd-4056d99a8e05,EFT,473578.11,-443915.3,EFT - repurpose innovative vortals,REF745741287,Online,,,True,Completed,ZAR,1.0
d33f8b98-4040-471f-95d4-01da2427767a,2020-10-16,2020-10-16,aa7010c4-c3f4-4a08-b6db-f1f90c370670,d4666d26-f79c-4fef-88f9-91e5cb50d26c,Online Purchase,15696.77,3485.21,Momentum,REF532660022,Online,Momentum,8011,True,Completed,ZAR,1.0
a7691dcc-49e0-4e81-94f6-401196cdfcb5,2015-02-14,2015-02-16,64ea5e03-3ec2-4bb9-b6ec-b5a4504efd7d,91c9be29-eee1-4cde-a664-efe7e53212d5,EFT,276013.19,-248071.05,EFT - integrate dot-com e-business,REF513999545,Branch,,,True,Completed,USD,19.3502
9e70c8b8-2efa-46d3-ae7b-0493b0f99438,2020-09-17,2020-09-19,3a79d750-57c1-432d-9120-80df5b91616f,2c1f5492-41c0-4eb5-ac83-84e813685831,Debit Order,9420.33,884767.91,Debit Order - exploit seamless experiences,REF644448151,Mobile,,,True,Completed,ZAR,1.0
359bb44f-8e59-46f1-8929-685c9178a5e0,2017-03-29,2017-03-29,fa84202b-30bd-4279-84ef-ef22b2e01501,120e15d6-f9c3-4220-8c64-351d4fe9fb53,Debit Order,3053.67,-523030.0,Debit Order - re-contextualize impactful metrics,REF565511793,Mobile,,,True,Completed,USD,19.3763
7b613934-36aa-479d-9976-eb7df113c2c8,2021-09-12,2021-09-14,85f77032-c13f-4b2b-a843-252a3ae2b02b,081f8c64-539d-4d69-9af4-6afab4860f5c,Online Purchase,6442.84,54430.27,McDonald's SA,REF671677513,Online,McDonald's SA,5541,True,Completed,ZAR,1.0
ef0578d5-ae9c-43eb-8b39-1f09fdfedfca,2017-01-06,2017-01-07,d0e49c18-23de-4bf7-8451-690bc424bb8f,92c6dc2b-7b16-4fd7-a618-1e8f1015a418,Debit Order,753.67,340080.16,Debit Order - whiteboard magnetic experiences,REF250612752,ATM,,,True,Completed,ZAR,1.0
31049c51-0af2-4744-b768-91be8cdb1b71,2021-10-19,2021-10-21,a9909621-c2e9-4f60-b429-483bad6dd919,39a37908-d451-46c7-97f5-9a204956adb5,POS,3953.03,-414100.69,Checkers,REF389311732,Online,Checkers,5912,True,Completed,ZAR,1.0
b2d2b4dd-0eaf-4bf8-95cb-cacbd084bade,2018-06-02,2018-06-02,e9cf8bfc-0152-438b-82d5-df22c7cecf63,4748be49-42c6-4b78-88c8-86a3ffc8df90,ATM Withdrawal,352.5,-6922.12,ATM Withdrawal - aggregate plug-and-play applications,REF739870356,ATM,,,True,Completed,ZAR,1.0
6acef06b-715c-413f-98ba-1b4a2ee7f800,2019-03-23,2019-03-25,4a648652-49a7-4279-9069-e5ac6e1c9768,5c30c669-985f-41d5-9d16-cc9d5ced03b3,Online Purchase,4642.69,111089.39,Superbalist,REF659597414,Mobile,Superbalist,5999,True,Completed,ZAR,1.0
3ddb18ae-a8f3-4903-94bf-e10bb3f1ec34,2020-10-11,2020-10-12,55d669b4-6028-42c7-90d2-7b279f55ae4c,27e72397-804b-4346-a95f-d29af20c2e6b,EFT,132637.98,-826223.17,EFT - innovate 24/7 e-markets,REF366436673,Online,,,True,Completed,ZAR,1.0
5d9aa2d0-e663-478a-890e-56967b55ebfd,2024-02-24,2024-02-24,9af9b443-f5bb-4241-89de-502556ecb8b4,66a5b361-8f0b-41dc-80c4-bc7aaa6cf6c6,POS,2983.08,51512.5,Amazon SA,REF494621583,ATM,Amazon SA,5812,True,Completed,ZAR,1.0
0aa94894-3d10-4cb4-8fec-1c30ff53bcec,2015-02-21,2015-02-21,6073c2e8-c74c-4def-87df-2df7289638d2,b4ebc28f-526a-45ea-823c-588724471955,Cheque,144470.9,-121910.64,Cheque - expedite distributed platforms,REF979564626,Mobile,,,True,Completed,ZAR,1.0
b2fc9285-f6e9-4951-a7bf-f9e1adcef5dd,2022-06-21,2022-06-22,61252490-c386-4faf-b61b-9b2ed5feb2f1,9ec1fa1b-150e-4929-9302-27b04c992487,Internal Transfer,91391.97,-400937.79,Internal Transfer - redefine enterprise platforms,REF659640309,Mobile,,,True,Completed,ZAR,1.0
