ticker,price_date,close_price_cents
SSW,2025-12-08,1996.52
SSW,2025-12-09,1944.9
SSW,2025-12-10,1955.44
SSW,2025-12-11,1920.38
SSW,2025-12-12,1917.93
SSW,2025-12-15,1871.83
SSW,2025-12-16,1929.09
SSW,2025-12-17,1955.0
SSW,2025-12-18,1936.92
SSW,2025-12-19,1933.1
SSW,2025-12-22,1886.54
SSW,2025-12-23,1848.09
SSW,2025-12-24,1855.6
SSW,2025-12-25,1890.6
SSW,2025-12-26,2035.7
SSW,2025-12-29,2087.63
SSW,2025-12-30,2077.8
SSW,2025-12-31,2050.69
SSW,2026-01-01,1983.81
SSW,2026-01-02,1964.44
SSW,2026-01-05,1946.74
SSW,2026-01-06,2013.22
SSW,2026-01-07,2063.63
SSW,2026-01-08,2137.55
SSW,2026-01-09,2148.46
SSW,2026-01-12,2144.49
SSW,2026-01-13,2161.34
SSW,2026-01-14,2076.89
SSW,2026-01-15,2077.83
SSW,2026-01-16,2028.61
SSW,2026-01-19,1988.57
SSW,2026-01-20,2006.83
SSW,2026-01-21,1889.28
SSW,2026-01-22,1998.44
SSW,2026-01-23,1910.27
SSW,2026-01-26,1876.91
SSW,2026-01-27,1708.78
SSW,2026-01-28,1672.23
SSW,2026-01-29,1721.4
SSW,2026-01-30,1861.66
SSW,2026-02-02,1844.22
SSW,2026-02-03,1876.68
SSW,2026-02-04,1931.22
SSW,2026-02-05,1891.88
SSW,2026-02-06,1932.79
SSW,2026-02-09,1912.07
SSW,2026-02-10,1911.53
SSW,2026-02-11,1933.32
SSW,2026-02-12,1872.81
SSW,2026-02-13,1908.53
SSW,2026-02-16,1941.72
SSW,2026-02-17,1915.11
SSW,2026-02-18,1851.79
SSW,2026-02-19,1813.75
SSW,2026-02-20,1841.87
SSW,2026-02-23,1946.03
SSW,2026-02-24,2062.73
SSW,2026-02-25,2046.28
SSW,2026-02-26,2084.81
SSW,2026-02-27,2090.0
SSW,2026-03-02,1996.52
SSW,2026-03-03,2007.37
SSW,2026-03-04,2084.66
SSW,2026-03-05,2050.65
SSW,2026-03-06,2068.98
SSW,2026-03-09,2100.44
SSW,2026-03-10,2190.43
SSW,2026-03-11,2196.24
SSW,2026-03-12,2209.39
SSW,2026-03-13,2268.42
SSW,2026-03-16,2296.5
SSW,2026-03-17,2223.72
SSW,2026-03-18,2219.45
SSW,2026-03-19,2313.9
SSW,2026-03-20,2209.61
SSW,2026-03-23,2114.18
SSW,2026-03-24,2149.48
SSW,2026-03-25,2152.19
SSW,2026-03-26,2206.08
SSW,2026-03-27,2308.24
SSW,2026-03-30,2249.98
SSW,2026-03-31,2284.96
SSW,2026-04-01,2355.68
SSW,2026-04-02,2344.49
SSW,2026-04-03,2297.2
SSW,2026-04-06,2310.13
SSW,2026-04-07,2212.34
SSW,2026-04-08,2281.92
SSW,2026-04-09,2371.68
SSW,2026-04-10,2353.28
SSW,2026-04-13,2405.84
SSW,2026-04-14,2450.06
SSW,2026-04-15,2384.93
SSW,2026-04-16,2333.65
SSW,2026-04-17,2400.29
SSW,2026-04-20,2531.54
SSW,2026-04-21,2518.58
SSW,2026-04-22,2453.02
SSW,2026-04-23,2677.15
SSW,2026-04-24,2778.47
SSW,2026-04-27,2944.35
SSW,2026-04-28,2983.84
SSW,2026-04-29,3048.58
SSW,2026-04-30,2973.87
SSW,2026-05-01,3096.13
SSW,2026-05-04,3174.15
SSW,2026-05-05,3114.26
SSW,2026-05-06,3225.19
SSW,2026-05-07,3253.25
SSW,2026-05-08,3500.39
SSW,2026-05-11,3527.15
SSW,2026-05-12,3469.84
SSW,2026-05-13,3771.84
SSW,2026-05-14,3740.88
SSW,2026-05-15,3950.35
SSW,2026-05-18,4104.48
SSW,2026-05-19,4082.19
SSW,2026-05-20,4109.08
SSW,2026-05-21,4042.38
SSW,2026-05-22,4041.05
SSW,2026-05-25,4159.13
SSW,2026-05-26,4117.24
SSW,2026-05-27,3876.1
SSW,2026-05-28,3798.84
SSW,2026-05-29,3776.05
SSW,2026-06-01,3661.6
SSW,2026-06-02,4009.54
SSW,2026-06-03,3954.99
SSW,2026-06-04,3848.16
SSW,2026-06-05,3813.27
SSW,2026-06-08,3974.23
SSW,2026-06-09,4025.35
SSW,2026-06-10,4013.99
SSW,2026-06-11,3952.06
SSW,2026-06-12,3827.02
SSW,2026-06-15,3685.44
SSW,2026-06-16,3745.16
SSW,2026-06-17,3683.81
SSW,2026-06-18,3630.71
SSW,2026-06-19,3633.07
SSW,2026-06-22,3691.4
SSW,2026-06-23,3532.91
SSW,2026-06-24,3406.03
SSW,2026-06-25,3362.11
SSW,2026-06-26,3357.4
SSW,2026-06-29,3351.08
SSW,2026-06-30,3325.32
SSW,2026-07-01,3213.57
SSW,2026-07-02,3260.05
SSW,2026-07-03,3218.05
SSW,2026-07-06,3123.59
SSW,2026-07-07,3136.53
SSW,2026-07-08,3076.34
SSW,2026-07-09,2893.47
SSW,2026-07-10,2819.15
SSW,2026-07-13,2900.49
SSW,2026-07-14,3030.04
SSW,2026-07-15,3059.19
SSW,2026-07-16,3046.93
SSW,2026-07-17,2945.76
SSW,2026-07-20,3044.73
SSW,2026-07-21,3131.91
SSW,2026-07-22,3117.28
SSW,2026-07-23,3014.14
SSW,2026-07-24,3059.32
SSW,2026-07-27,3084.3
SSW,2026-07-28,3102.94
SSW,2026-07-29,3269.54
SSW,2026-07-30,3456.11
SSW,2026-07-31,3350.29
EXX,2025-11-14,15968.73
EXX,2025-11-17,16039.63
EXX,2025-11-18,16560.09
EXX,2025-11-19,16950.89
EXX,2025-11-20,17186.96
EXX,2025-11-21,17796.35
EXX,2025-11-24,17865.1
EXX,2025-11-25,18257.82
EXX,2025-11-26,18130.34
EXX,2025-11-27,17649.95
EXX,2025-11-28,18300.12
EXX,2025-12-01,18283.78
EXX,2025-12-02,18800.79
EXX,2025-12-03,18690.4
EXX,2025-12-04,19262.35
EXX,2025-12-05,19007.56
EXX,2025-12-08,18888.44
EXX,2025-12-09,19315.06
EXX,2025-12-10,19636.52
EXX,2025-12-11,19372.05
EXX,2025-12-12,18882.78
EXX,2025-12-15,19311.33
EXX,2025-12-16,19583.81
EXX,2025-12-17,19077.87
EXX,2025-12-18,19753.19
EXX,2025-12-19,19944.11
EXX,2025-12-22,19770.32
EXX,2025-12-23,19741.27
EXX,2025-12-24,19519.62
EXX,2025-12-25,19845.75
EXX,2025-12-26,19802.84
EXX,2025-12-29,20339.39
EXX,2025-12-30,19789.62
EXX,2025-12-31,20118.86
EXX,2026-01-01,20027.11
EXX,2026-01-02,19837.65
EXX,2026-01-05,19203.22
EXX,2026-01-06,19390.64
EXX,2026-01-07,19574.57
EXX,2026-01-08,20047.3
EXX,2026-01-09,20222.32
EXX,2026-01-12,19906.87
EXX,2026-01-13,19092.84
EXX,2026-01-14,19432.91
EXX,2026-01-15,19738.32
EXX,2026-01-16,18973.8
EXX,2026-01-19,19607.11
EXX,2026-01-20,19112.52
EXX,2026-01-21,19022.34
EXX,2026-01-22,18811.44
EXX,2026-01-23,19020.82
EXX,2026-01-26,18669.61
EXX,2026-01-27,18565.88
EXX,2026-01-28,17973.29
EXX,2026-01-29,17338.98
EXX,2026-01-30,17508.99
EXX,2026-02-02,16894.13
EXX,2026-02-03,16980.2
EXX,2026-02-04,17593.68
EXX,2026-02-05,17971.96
EXX,2026-02-06,18413.32
EXX,2026-02-09,18205.96
EXX,2026-02-10,18279.79
EXX,2026-02-11,18360.75
EXX,2026-02-12,18245.07
EXX,2026-02-13,18104.58
EXX,2026-02-16,18692.99
EXX,2026-02-17,18735.21
EXX,2026-02-18,18754.17
EXX,2026-02-19,18682.17
EXX,2026-02-20,18629.71
EXX,2026-02-23,18759.54
EXX,2026-02-24,18390.54
EXX,2026-02-25,19068.62
EXX,2026-02-26,19318.6
EXX,2026-02-27,18546.25
EXX,2026-03-02,17976.85
EXX,2026-03-03,17042.83
EXX,2026-03-04,16777.55
EXX,2026-03-05,16993.82
EXX,2026-03-06,16994.69
EXX,2026-03-09,16887.43
EXX,2026-03-10,16672.18
EXX,2026-03-11,16046.08
EXX,2026-03-12,15580.33
EXX,2026-03-13,15737.76
EXX,2026-03-16,15734.19
EXX,2026-03-17,16013.62
EXX,2026-03-18,16192.02
EXX,2026-03-19,16160.46
EXX,2026-03-20,15800.66
EXX,2026-03-23,16106.91
EXX,2026-03-24,16253.96
EXX,2026-03-25,15992.0
EXX,2026-03-26,16433.07
EXX,2026-03-27,16194.25
EXX,2026-03-30,15828.31
EXX,2026-03-31,16149.45
EXX,2026-04-01,15402.38
EXX,2026-04-02,15411.28
EXX,2026-04-03,15071.55
EXX,2026-04-06,14929.63
EXX,2026-04-07,14630.51
EXX,2026-04-08,14872.16
EXX,2026-04-09,14675.16
EXX,2026-04-10,14642.27
EXX,2026-04-13,14923.86
EXX,2026-04-14,15186.71
EXX,2026-04-15,14844.1
EXX,2026-04-16,15235.0
EXX,2026-04-17,15246.85
EXX,2026-04-20,15700.53
EXX,2026-04-21,15840.9
EXX,2026-04-22,15758.49
EXX,2026-04-23,16455.98
EXX,2026-04-24,16774.76
EXX,2026-04-27,17156.83
EXX,2026-04-28,16895.25
EXX,2026-04-29,16879.46
EXX,2026-04-30,16943.4
EXX,2026-05-01,16869.12
EXX,2026-05-04,16317.45
EXX,2026-05-05,16436.46
EXX,2026-05-06,16138.67
EXX,2026-05-07,16754.34
EXX,2026-05-08,16735.14
EXX,2026-05-11,16658.38
EXX,2026-05-12,16967.94
EXX,2026-05-13,16662.22
EXX,2026-05-14,16505.78
EXX,2026-05-15,16611.64
EXX,2026-05-18,16966.49
EXX,2026-05-19,16857.86
EXX,2026-05-20,17013.61
EXX,2026-05-21,17357.06
EXX,2026-05-22,17230.9
EXX,2026-05-25,16815.6
EXX,2026-05-26,17518.79
EXX,2026-05-27,17032.44
EXX,2026-05-28,17051.98
EXX,2026-05-29,17279.05
EXX,2026-06-01,17539.8
EXX,2026-06-02,17599.38
EXX,2026-06-03,18452.79
EXX,2026-06-04,18650.4
EXX,2026-06-05,19176.39
EXX,2026-06-08,19225.6
EXX,2026-06-09,19554.46
EXX,2026-06-10,19009.0
EXX,2026-06-11,19328.5
EXX,2026-06-12,19299.72
EXX,2026-06-15,19923.17
EXX,2026-06-16,19459.61
EXX,2026-06-17,19684.33
EXX,2026-06-18,19758.43
EXX,2026-06-19,20262.59
EXX,2026-06-22,20421.3
EXX,2026-06-23,19579.15
EXX,2026-06-24,18817.0
EXX,2026-06-25,19244.07
EXX,2026-06-26,18500.93
EXX,2026-06-29,18132.92
EXX,2026-06-30,18128.5
EXX,2026-07-01,18751.4
EXX,2026-07-02,18313.75
EXX,2026-07-03,18434.34
EXX,2026-07-06,19396.89
EXX,2026-07-07,19547.03
EXX,2026-07-08,19529.88
EXX,2026-07-09,20209.01
EXX,2026-07-10,19707.72
EXX,2026-07-13,19689.28
EXX,2026-07-14,19266.05
EXX,2026-07-15,19456.21
EXX,2026-07-16,19743.49
EXX,2026-07-17,20490.12
EXX,2026-07-20,20817.24
EXX,2026-07-21,20612.85
EXX,2026-07-22,20334.75
EXX,2026-07-23,20346.53
EXX,2026-07-24,21320.33
EXX,2026-07-27,20477.27
EXX,2026-07-28,22003.73
EXX,2026-07-29,21752.28
EXX,2026-07-30,21770.95
EXX,2026-07-31,21952.49
BVT,2025-11-14,27107.43
BVT,2025-11-17,27204.96
BVT,2025-11-18,26745.7
BVT,2025-11-19,26739.42
BVT,2025-11-20,26437.36
BVT,2025-11-21,27240.28
BVT,2025-11-24,26493.45
BVT,2025-11-25,26984.91
BVT,2025-11-26,27187.41
BVT,2025-11-27,26895.53
BVT,2025-11-28,27901.49
BVT,2025-12-01,28071.31
BVT,2025-12-02,28585.74
BVT,2025-12-03,28721.9
BVT,2025-12-04,28806.41
BVT,2025-12-05,28735.72
BVT,2025-12-08,28610.06
BVT,2025-12-09,28232.95
BVT,2025-12-10,27765.16
BVT,2025-12-11,27808.15
BVT,2025-12-12,27553.53
BVT,2025-12-15,27131.49
BVT,2025-12-16,27307.23
BVT,2025-12-17,26977.81
BVT,2025-12-18,27611.3
BVT,2025-12-19,27530.25
BVT,2025-12-22,28430.59
BVT,2025-12-23,27247.92
BVT,2025-12-24,27232.66
BVT,2025-12-25,27022.82
BVT,2025-12-26,26567.58
BVT,2025-12-29,27031.11
BVT,2025-12-30,26492.89
BVT,2025-12-31,26417.04
BVT,2026-01-01,26344.22
BVT,2026-01-02,26345.99
BVT,2026-01-05,26395.15
BVT,2026-01-06,26208.38
BVT,2026-01-07,26602.36
BVT,2026-01-08,26975.8
BVT,2026-01-09,26403.45
BVT,2026-01-12,25867.91
BVT,2026-01-13,25987.67
BVT,2026-01-14,25954.48
BVT,2026-01-15,25875.95
BVT,2026-01-16,25044.14
BVT,2026-01-19,24887.03
BVT,2026-01-20,24837.08
BVT,2026-01-21,24052.26
BVT,2026-01-22,23846.32
BVT,2026-01-23,23706.17
BVT,2026-01-26,24033.82
BVT,2026-01-27,24140.94
BVT,2026-01-28,23677.56
BVT,2026-01-29,24159.72
BVT,2026-01-30,25019.03
BVT,2026-02-02,24903.77
BVT,2026-02-03,25375.24
BVT,2026-02-04,25970.75
BVT,2026-02-05,25902.3
BVT,2026-02-06,26044.23
BVT,2026-02-09,26445.01
BVT,2026-02-10,26389.89
BVT,2026-02-11,26347.79
BVT,2026-02-12,26357.14
BVT,2026-02-13,26101.27
BVT,2026-02-16,26654.04
BVT,2026-02-17,26057.39
BVT,2026-02-18,26066.47
BVT,2026-02-19,26817.06
BVT,2026-02-20,27173.7
BVT,2026-02-23,26837.39
BVT,2026-02-24,26928.4
BVT,2026-02-25,27319.41
BVT,2026-02-26,28382.42
BVT,2026-02-27,27999.62
BVT,2026-03-02,27308.0
BVT,2026-03-03,27249.77
BVT,2026-03-04,27875.94
BVT,2026-03-05,27868.94
BVT,2026-03-06,27550.36
BVT,2026-03-09,28031.55
BVT,2026-03-10,28189.18
BVT,2026-03-11,28334.03
BVT,2026-03-12,27332.08
BVT,2026-03-13,28249.57
BVT,2026-03-16,28087.9
BVT,2026-03-17,27964.02
BVT,2026-03-18,28412.93
BVT,2026-03-19,28716.85
BVT,2026-03-20,28640.4
BVT,2026-03-23,28732.49
BVT,2026-03-24,28734.24
BVT,2026-03-25,28643.86
BVT,2026-03-26,28093.91
BVT,2026-03-27,27502.54
BVT,2026-03-30,27065.36
BVT,2026-03-31,26948.59
BVT,2026-04-01,26808.13
BVT,2026-04-02,25879.36
BVT,2026-04-03,25879.18
BVT,2026-04-06,25062.73
BVT,2026-04-07,25094.53
BVT,2026-04-08,25293.7
BVT,2026-04-09,25370.23
BVT,2026-04-10,25176.31
BVT,2026-04-13,25074.09
BVT,2026-04-14,24676.84
BVT,2026-04-15,24449.98
BVT,2026-04-16,24563.51
BVT,2026-04-17,24337.97
BVT,2026-04-20,24816.74
BVT,2026-04-21,24656.83
BVT,2026-04-22,23943.46
BVT,2026-04-23,24123.19
BVT,2026-04-24,25242.38
BVT,2026-04-27,25608.32
BVT,2026-04-28,25616.6
BVT,2026-04-29,25262.32
BVT,2026-04-30,24855.66
BVT,2026-05-01,25284.17
BVT,2026-05-04,25008.64
BVT,2026-05-05,24790.18
BVT,2026-05-06,24474.95
BVT,2026-05-07,24450.85
BVT,2026-05-08,24713.35
BVT,2026-05-11,24677.3
BVT,2026-05-12,24471.51
BVT,2026-05-13,24857.01
BVT,2026-05-14,25114.28
BVT,2026-05-15,25342.15
BVT,2026-05-18,25364.94
BVT,2026-05-19,24806.56
BVT,2026-05-20,24728.92
BVT,2026-05-21,24975.65
BVT,2026-05-22,25134.52
BVT,2026-05-25,25473.47
BVT,2026-05-26,26227.0
BVT,2026-05-27,25049.17
BVT,2026-05-28,25338.67
BVT,2026-05-29,25255.18
BVT,2026-06-01,24785.26
BVT,2026-06-02,25172.57
BVT,2026-06-03,25835.9
BVT,2026-06-04,25912.45
BVT,2026-06-05,25913.03
BVT,2026-06-08,25861.71
BVT,2026-06-09,25969.12
BVT,2026-06-10,25806.91
BVT,2026-06-11,25425.02
BVT,2026-06-12,24841.5
BVT,2026-06-15,25163.83
BVT,2026-06-16,24710.15
BVT,2026-06-17,24282.18
BVT,2026-06-18,24422.83
BVT,2026-06-19,25163.2
BVT,2026-06-22,25090.56
BVT,2026-06-23,24995.38
BVT,2026-06-24,25383.04
BVT,2026-06-25,25377.06
BVT,2026-06-26,24391.89
BVT,2026-06-29,24802.67
BVT,2026-06-30,24469.68
BVT,2026-07-01,24802.31
BVT,2026-07-02,24420.52
BVT,2026-07-03,24770.64
BVT,2026-07-06,24595.57
BVT,2026-07-07,24603.15
BVT,2026-07-08,25097.95
BVT,2026-07-09,25000.74
BVT,2026-07-10,25385.14
BVT,2026-07-13,25578.08
BVT,2026-07-14,25919.29
BVT,2026-07-15,25757.92
BVT,2026-07-16,25430.94
BVT,2026-07-17,25917.19
BVT,2026-07-20,26077.41
BVT,2026-07-21,25793.97
BVT,2026-07-22,26224.61
BVT,2026-07-23,26331.69
BVT,2026-07-24,26986.73
BVT,2026-07-27,27158.3
BVT,2026-07-28,27760.46
BVT,2026-07-29,26665.96
BVT,2026-07-30,26552.39
BVT,2026-07-31,26627.01
REM,2025-11-14,14033.65
REM,2025-11-17,14031.35
REM,2025-11-18,14528.01
REM,2025-11-19,14505.3
REM,2025-11-20,14688.5
REM,2025-11-21,15256.91
REM,2025-11-24,15019.16
REM,2025-11-25,15206.91
REM,2025-11-26,14698.62
REM,2025-11-27,14421.68
REM,2025-11-28,15151.02
REM,2025-12-01,15082.93
REM,2025-12-02,15214.19
REM,2025-12-03,14953.29
REM,2025-12-04,14900.05
REM,2025-12-05,14811.32
REM,2025-12-08,14232.0
REM,2025-12-09,14130.22
REM,2025-12-10,13733.06
REM,2025-12-11,13647.92
REM,2025-12-12,13906.5
REM,2025-12-15,14088.63
REM,2025-12-16,14372.02
REM,2025-12-17,14191.81
REM,2025-12-18,14530.43
REM,2025-12-19,14366.55
REM,2025-12-22,14525.2
REM,2025-12-23,14569.01
REM,2025-12-24,14562.88
REM,2025-12-25,14726.62
REM,2025-12-26,14700.9
REM,2025-12-29,15025.02
REM,2025-12-30,14795.4
REM,2025-12-31,14616.22
REM,2026-01-01,14599.76
REM,2026-01-02,14078.48
REM,2026-01-05,14284.73
REM,2026-01-06,14555.23
REM,2026-01-07,14775.66
REM,2026-01-08,14753.63
REM,2026-01-09,14961.63
REM,2026-01-12,14802.0
REM,2026-01-13,14938.37
REM,2026-01-14,14904.58
REM,2026-01-15,14612.73
REM,2026-01-16,14233.28
REM,2026-01-19,14039.68
REM,2026-01-20,14123.78
REM,2026-01-21,13586.82
REM,2026-01-22,13424.96
REM,2026-01-23,13388.93
REM,2026-01-26,13527.61
REM,2026-01-27,13367.78
REM,2026-01-28,13269.29
REM,2026-01-29,13294.67
REM,2026-01-30,13216.48
REM,2026-02-02,13196.19
REM,2026-02-03,13176.81
REM,2026-02-04,13243.57
REM,2026-02-05,13053.62
REM,2026-02-06,13184.65
REM,2026-02-09,13544.25
REM,2026-02-10,13461.05
REM,2026-02-11,13615.58
REM,2026-02-12,13437.42
REM,2026-02-13,13620.26
REM,2026-02-16,13672.86
REM,2026-02-17,13721.89
REM,2026-02-18,13736.73
REM,2026-02-19,13710.57
REM,2026-02-20,13698.38
REM,2026-02-23,14021.26
REM,2026-02-24,14063.25
REM,2026-02-25,14218.34
REM,2026-02-26,14701.69
REM,2026-02-27,14596.31
REM,2026-03-02,14598.97
REM,2026-03-03,14391.72
REM,2026-03-04,14352.93
REM,2026-03-05,14450.46
REM,2026-03-06,14371.47
REM,2026-03-09,14490.0
REM,2026-03-10,14705.24
REM,2026-03-11,14764.72
REM,2026-03-12,14588.95
REM,2026-03-13,14851.13
REM,2026-03-16,15080.15
REM,2026-03-17,15283.65
REM,2026-03-18,15626.05
REM,2026-03-19,15615.45
REM,2026-03-20,15480.78
REM,2026-03-23,15621.39
REM,2026-03-24,15489.89
REM,2026-03-25,15152.3
REM,2026-03-26,15578.81
REM,2026-03-27,15488.59
REM,2026-03-30,15369.55
REM,2026-03-31,15632.65
REM,2026-04-01,16025.27
REM,2026-04-02,15709.0
REM,2026-04-03,15947.03
REM,2026-04-06,16097.99
REM,2026-04-07,15924.58
REM,2026-04-08,16027.91
REM,2026-04-09,16206.49
REM,2026-04-10,16063.46
REM,2026-04-13,15947.63
REM,2026-04-14,16070.52
REM,2026-04-15,16300.53
REM,2026-04-16,16069.02
REM,2026-04-17,16296.93
REM,2026-04-20,16227.38
REM,2026-04-21,16356.75
REM,2026-04-22,16353.69
REM,2026-04-23,16653.47
REM,2026-04-24,16935.13
REM,2026-04-27,16953.7
REM,2026-04-28,17226.93
REM,2026-04-29,16983.4
REM,2026-04-30,17284.97
REM,2026-05-01,17529.75
REM,2026-05-04,17473.44
REM,2026-05-05,16879.03
REM,2026-05-06,17190.17
REM,2026-05-07,17396.24
REM,2026-05-08,17610.55
REM,2026-05-11,17755.22
REM,2026-05-12,18085.2
REM,2026-05-13,18268.96
REM,2026-05-14,18214.3
REM,2026-05-15,18090.83
REM,2026-05-18,17948.27
REM,2026-05-19,17608.23
REM,2026-05-20,17535.63
REM,2026-05-21,18069.92
REM,2026-05-22,18215.36
REM,2026-05-25,18523.51
REM,2026-05-26,18920.28
REM,2026-05-27,18314.17
REM,2026-05-28,18808.92
REM,2026-05-29,18670.45
REM,2026-06-01,18761.44
REM,2026-06-02,18915.12
REM,2026-06-03,19719.26
REM,2026-06-04,19743.44
REM,2026-06-05,19666.64
REM,2026-06-08,19775.44
REM,2026-06-09,20084.33
REM,2026-06-10,19765.1
REM,2026-06-11,19564.17
REM,2026-06-12,19093.92
REM,2026-06-15,19540.48
REM,2026-06-16,19623.17
REM,2026-06-17,19680.26
REM,2026-06-18,20049.17
REM,2026-06-19,20047.81
REM,2026-06-22,19704.19
REM,2026-06-23,19499.72
REM,2026-06-24,19507.84
REM,2026-06-25,20008.76
REM,2026-06-26,19814.87
REM,2026-06-29,20106.34
REM,2026-06-30,20176.85
REM,2026-07-01,20241.32
REM,2026-07-02,20108.46
REM,2026-07-03,20224.51
REM,2026-07-06,20284.76
REM,2026-07-07,20356.24
REM,2026-07-08,20317.97
REM,2026-07-09,20656.5
REM,2026-07-10,20884.98
REM,2026-07-13,20833.52
REM,2026-07-14,21060.99
REM,2026-07-15,20907.11
REM,2026-07-16,20869.41
REM,2026-07-17,21342.12
REM,2026-07-20,21147.73
REM,2026-07-21,21064.92
REM,2026-07-22,20749.38
REM,2026-07-23,21124.51
REM,2026-07-24,21331.81
REM,2026-07-27,21090.19
REM,2026-07-28,21381.79
REM,2026-07-29,21273.21
REM,2026-07-30,21032.79
REM,2026-07-31,21071.22
DSY,2025-11-14,17134.78
DSY,2025-11-17,17201.9
DSY,2025-11-18,17587.12
DSY,2025-11-19,17394.59
DSY,2025-11-20,17825.6
DSY,2025-11-21,18096.51
DSY,2025-11-24,17409.58
DSY,2025-11-25,17401.01
DSY,2025-11-26,17224.1
DSY,2025-11-27,16432.6
DSY,2025-11-28,16111.44
DSY,2025-12-01,16314.41
DSY,2025-12-02,16305.92
DSY,2025-12-03,16288.47
DSY,2025-12-04,16417.11
DSY,2025-12-05,16341.25
DSY,2025-12-08,16255.46
DSY,2025-12-09,16180.38
DSY,2025-12-10,16193.96
DSY,2025-12-11,16046.88
DSY,2025-12-12,16063.83
DSY,2025-12-15,15848.1
DSY,2025-12-16,15981.27
DSY,2025-12-17,15985.88
DSY,2025-12-18,16010.38
DSY,2025-12-19,16039.93
DSY,2025-12-22,15926.36
DSY,2025-12-23,15891.78
DSY,2025-12-24,15988.31
DSY,2025-12-25,15906.02
DSY,2025-12-26,15820.6
DSY,2025-12-29,15890.64
DSY,2025-12-30,15631.6
DSY,2025-12-31,15056.61
DSY,2026-01-01,15342.88
DSY,2026-01-02,15377.07
DSY,2026-01-05,15338.75
DSY,2026-01-06,15243.82
DSY,2026-01-07,15107.44
DSY,2026-01-08,15065.29
DSY,2026-01-09,15164.65
DSY,2026-01-12,14837.15
DSY,2026-01-13,14330.5
DSY,2026-01-14,14616.34
DSY,2026-01-15,14465.38
DSY,2026-01-16,13928.65
DSY,2026-01-19,14073.23
DSY,2026-01-20,14435.92
DSY,2026-01-21,14176.72
DSY,2026-01-22,13927.06
DSY,2026-01-23,13643.11
DSY,2026-01-26,13831.31
DSY,2026-01-27,14545.99
DSY,2026-01-28,14392.61
DSY,2026-01-29,14136.85
DSY,2026-01-30,14327.38
DSY,2026-02-02,14593.73
DSY,2026-02-03,14720.66
DSY,2026-02-04,14953.7
DSY,2026-02-05,15025.85
DSY,2026-02-06,15187.31
DSY,2026-02-09,15047.98
DSY,2026-02-10,14994.33
DSY,2026-02-11,14442.66
DSY,2026-02-12,14587.58
DSY,2026-02-13,14780.96
DSY,2026-02-16,15509.53
DSY,2026-02-17,15460.97
DSY,2026-02-18,15724.25
DSY,2026-02-19,15838.73
DSY,2026-02-20,15240.1
DSY,2026-02-23,15549.93
DSY,2026-02-24,16146.84
DSY,2026-02-25,16379.38
DSY,2026-02-26,16470.85
DSY,2026-02-27,16581.97
DSY,2026-03-02,17096.3
DSY,2026-03-03,17190.15
DSY,2026-03-04,17569.7
DSY,2026-03-05,17940.57
DSY,2026-03-06,17779.17
DSY,2026-03-09,17839.16
DSY,2026-03-10,18132.48
DSY,2026-03-11,17666.64
DSY,2026-03-12,17195.56
DSY,2026-03-13,17350.62
DSY,2026-03-16,17353.27
DSY,2026-03-17,17076.07
DSY,2026-03-18,17539.53
DSY,2026-03-19,17626.9
DSY,2026-03-20,17451.76
DSY,2026-03-23,17427.61
DSY,2026-03-24,17351.58
DSY,2026-03-25,16770.16
DSY,2026-03-26,16478.9
DSY,2026-03-27,16632.69
DSY,2026-03-30,16224.39
DSY,2026-03-31,15808.48
DSY,2026-04-01,15796.92
DSY,2026-04-02,15794.01
DSY,2026-04-03,15712.55
DSY,2026-04-06,15705.89
DSY,2026-04-07,15950.36
DSY,2026-04-08,16004.31
DSY,2026-04-09,16039.15
DSY,2026-04-10,15561.35
DSY,2026-04-13,15898.26
DSY,2026-04-14,15926.26
DSY,2026-04-15,15776.67
DSY,2026-04-16,15654.45
DSY,2026-04-17,15497.28
DSY,2026-04-20,15730.89
DSY,2026-04-21,15750.82
DSY,2026-04-22,15426.34
DSY,2026-04-23,15335.39
DSY,2026-04-24,15632.41
DSY,2026-04-27,15771.77
DSY,2026-04-28,15647.6
DSY,2026-04-29,15353.2
DSY,2026-04-30,15060.93
DSY,2026-05-01,15132.8
DSY,2026-05-04,14810.1
DSY,2026-05-05,14755.71
DSY,2026-05-06,14914.91
DSY,2026-05-07,14804.83
DSY,2026-05-08,14959.63
DSY,2026-05-11,14841.61
DSY,2026-05-12,14930.66
DSY,2026-05-13,14781.28
DSY,2026-05-14,15066.01
DSY,2026-05-15,14779.47
DSY,2026-05-18,14981.29
DSY,2026-05-19,15092.22
DSY,2026-05-20,14646.65
DSY,2026-05-21,14984.94
DSY,2026-05-22,14986.7
DSY,2026-05-25,15505.97
DSY,2026-05-26,15273.74
DSY,2026-05-27,15092.6
DSY,2026-05-28,15227.62
DSY,2026-05-29,14967.47
DSY,2026-06-01,15381.99
DSY,2026-06-02,15453.11
DSY,2026-06-03,15273.33
DSY,2026-06-04,15102.45
DSY,2026-06-05,15822.81
DSY,2026-06-08,15990.56
DSY,2026-06-09,16240.86
DSY,2026-06-10,15896.43
DSY,2026-06-11,15676.95
DSY,2026-06-12,15555.67
DSY,2026-06-15,15899.21
DSY,2026-06-16,15845.15
DSY,2026-06-17,15603.67
DSY,2026-06-18,15279.09
DSY,2026-06-19,14949.42
DSY,2026-06-22,15097.75
