card_transaction_id,transaction_date,posting_date,account_id,customer_id,card_brand,card_type,card_last_four,transaction_type,amount,currency,exchange_rate,amount_zar,merchant_name,merchant_category_code,merchant_category_name,merchant_city,merchant_country,is_international,authorization_code,status,is_contactless,is_chip
82f7346a-9884-4f02-a9c2-81049ebfc0fa,2023-08-26,2023-08-27,5137b34d-8625-47ad-87b4-3444074f3fc3,b4ebc28f-526a-45ea-823c-588724471955,Visa,Debit,8490,Contactless Payment,2570.15,ZAR,1.0,2570.15,Cell C,5411,Grocery Stores,iKapa,ZA,False,AUTH252656,Approved,True,True
284a9a16-52e6-449c-9cd0-02ee56f7ec99,2023-01-07,2023-01-07,f22f270a-6581-4dfc-99bf-ccafa6313f55,d2a252aa-3d52-420a-b18f-5c134e1fa217,Mastercard,Credit,5646,International Purchase,41993.22,EUR,19.5672,821689.73,McDonald's SA,5621,Women's Clothing Stores,Mbombela,JP,True,AUTH403802,Approved,False,True
4fb01922-1566-4e5e-ae9a-7dfc233a860a,2018-05-18,2018-05-20,f22f270a-6581-4dfc-99bf-ccafa6313f55,d2a252aa-3d52-420a-b18f-5c134e1fa217,Mastercard,Debit,2254,Purchase,6473.16,ZAR,1.0,6473.16,Tiger Brands,5734,Electronics Stores,South Leighhaven,ZA,False,AUTH198118,Approved,False,True
807dbce0-5ef3-462b-8962-3d9f777d4753,2023-01-12,2023-01-12,8204bddf-d38e-4c7d-840f-54335762aae3,056217c6-c731-4f79-b30f-c0d7ac911f00,Visa,Credit,4420,Purchase,8887.22,ZAR,1.0,8887.22,Steers,4111,Transportation,Tembisa,ZA,False,AUTH167717,Declined,False,True
46294ba2-f0fc-4162-bbce-d6ace7bc0f54,2023-08-26,2023-08-26,5a870365-af3d-4a7e-8930-be9fb8b3306c,52c43632-653a-46c0-a7af-cb4c3a1026a2,Visa,Debit,1551,Purchase,4585.04,ZAR,1.0,4585.04,Virgin Active,7011,Hotels & Motels,Chatsworth,ZA,False,AUTH457505,Approved,False,True
0f4c4ab2-ae7c-4319-af3f-97302a2b9ced,2018-02-12,2018-02-13,b1a269fe-8526-4bbe-b46a-d7134620a6e3,c978e671-abb7-4632-8b23-ab955c9acf81,Mastercard,Debit,3787,Contactless Payment,1192.36,ZAR,1.0,1192.36,Telkom,5812,Eating Places & Restaurants,Middelburg,ZA,False,AUTH345789,Approved,True,True
64db48ed-2630-439a-beda-1cd0f9f175e2,2024-05-24,2024-05-25,25db4c54-6c26-4cee-b061-bdd813529556,52347243-9079-4ddd-b580-f6bf33305faa,Visa,Credit,5068,Purchase,858.94,ZAR,1.0,858.94,MTN,5945,Hobby & Toy Shops,Vereeniging,ZA,False,AUTH360581,Approved,False,False
beda1f2a-c1f9-484b-9400-bbee92da2f30,2017-07-16,2017-07-18,562742d0-bd33-4cc0-9193-454a4a62c33c,c39e3656-040a-45bc-a4f4-b3d763b675a8,Mastercard,Debit,8576,Purchase,3911.67,ZAR,1.0,3911.67,Clicks,4816,Online Services,George,ZA,False,AUTH489843,Approved,False,True
8926fd0b-b84d-4b1b-94ac-5cd47afbeac0,2022-09-25,2022-09-27,050a2c77-0f72-4593-a5a8-8e26eccc6d35,7f164959-ebef-49cb-89cd-6a303fdad6f3,Visa,Debit,9996,Refund,7584.89,ZAR,1.0,7584.89,Mr Price,5999,Retail Stores,Keithborough,ZA,False,AUTH458176,Declined,False,False
755eed22-7475-4915-8d04-e4d7443e9185,2019-06-30,2019-07-01,2d1a95ad-70c8-4da0-9425-cbcf269d5d92,1e1c0a15-403d-4187-8c88-eabcdf85a18b,Visa,Credit,3995,Purchase,6131.04,ZAR,1.0,6131.04,Amazon SA,5912,Drug Stores & Pharmacies,New Ashleigh,ZA,False,AUTH218523,Approved,False,True
27dceb17-9766-46f9-9e09-3f89ddd5d85b,2024-12-05,2024-12-05,218bfaab-5190-4c94-bce0-c4b85f27e67c,2f418199-1049-4389-83b4-2ea755610f9d,Visa,Debit,7377,Purchase,11940.64,ZAR,1.0,11940.64,Spur,4111,Transportation,Centurion,ZA,False,AUTH863121,Approved,False,False
92f4cbd3-38ec-4d02-b498-93ec267cc2a8,2015-07-24,2015-07-26,97537a5d-cabb-4ff1-834f-bf6bbe065a58,2c1f5492-41c0-4eb5-ac83-84e813685831,Mastercard,Credit,4190,Contactless Payment,8460.9,ZAR,1.0,8460.9,Dischem,7011,Hotels & Motels,Springs,ZA,False,AUTH289631,Approved,True,False
2765ab05-f423-4e00-9a20-887ada546dcf,2021-07-07,2021-07-09,5656c271-b7f6-47be-a823-9b30ba17ca69,7b6b59d2-c460-4e97-b24f-535647c53c9c,Mastercard,Debit,7847,Contactless Payment,1974.04,ZAR,1.0,1974.04,Gym Company,5734,Electronics Stores,Jayhaven,ZA,False,AUTH497416,Approved,True,True
c8b6ca19-bbd9-4627-8ec8-70e1f65aaae4,2016-02-23,2016-02-24,407d09d3-c2ed-4660-9392-cf5688eb6347,e04dd813-e742-4c4d-bb5d-55efda8742ab,Visa,Credit,4116,Purchase,3593.0,ZAR,1.0,3593.0,Shell SA,8011,Doctors & Physicians,iBhayi,ZA,False,AUTH953640,Approved,False,True
cbf0b66b-22b4-4581-9a26-183272fc9956,2015-11-16,2015-11-16,5137b34d-8625-47ad-87b4-3444074f3fc3,b4ebc28f-526a-45ea-823c-588724471955,Mastercard,Credit,4370,Chargeback,7145.68,ZAR,1.0,7145.68,Virgin Active,5999,Retail Stores,George,ZA,False,AUTH895890,Approved,False,False
951f1cb8-a395-4a30-a754-516ab18d7380,2019-11-08,2019-11-10,5fc063d7-d3fd-420f-b12b-06dd7e5d0a2e,30c2e83a-3ad0-4c9e-8a9d-2ec15dd897f2,Mastercard,Credit,3487,Purchase,8739.77,ZAR,1.0,8739.77,Discovery Health,4816,Online Services,Birdville,ZA,False,AUTH340540,Approved,False,True
8e3e235a-f34c-4823-b0e8-9e9225d200dd,2021-06-19,2021-06-20,f204a453-cbb5-46ea-83bd-0d60fa26cc40,9a189484-cd9f-435c-b424-c12d0a715eb2,Mastercard,Credit,5959,Purchase,114.79,ZAR,1.0,114.79,Superbalist,5621,Women's Clothing Stores,Parryton,ZA,False,AUTH185595,Approved,False,True
8b6dfd64-81d6-430a-b6f4-15a45c292bda,2019-01-10,2019-01-12,5a870365-af3d-4a7e-8930-be9fb8b3306c,52c43632-653a-46c0-a7af-cb4c3a1026a2,Mastercard,Credit,8158,Purchase,14164.95,ZAR,1.0,14164.95,Bidvest,5945,Hobby & Toy Shops,Bloemfontein,ZA,False,AUTH981382,Approved,False,True
fe4dfc38-3746-4def-bd46-8e1c5723c5f5,2022-02-05,2022-02-06,78a218ef-f8f6-496f-903b-dfa91c2ba2f4,5f07ee40-578a-4751-985d-4e36af164992,Visa,Credit,2032,Contactless Payment,10291.92,ZAR,1.0,10291.92,Foschini,5912,Drug Stores & Pharmacies,South Lyndahaven,ZA,False,AUTH982839,Declined,True,False
ea4df3d6-651c-454a-a99f-5b07696016af,2015-02-21,2015-02-23,8ecbc864-fae7-4886-ac0e-9c1596769e09,97996329-6e3f-48fe-bc36-b36c88817145,Visa,Debit,4567,Purchase,11165.4,ZAR,1.0,11165.4,Vodacom,5734,Electronics Stores,Mbombela,ZA,False,AUTH956781,Approved,False,True
a6edb089-8403-405f-97ee-ba872d4e8f1f,2019-04-13,2019-04-14,00fe6982-263c-4b58-8179-a46e1275ec98,c1dc20be-75a1-4a1d-ac08-a8936903ed07,Mastercard,Debit,7599,Cash Advance,3349.17,ZAR,1.0,3349.17,Old Mutual,5945,Hobby & Toy Shops,North Clairehaven,ZA,False,AUTH501613,Declined,False,True
6e9acb2a-1e82-4d5e-a803-a4aa80bd52f2,2015-05-10,2015-05-11,ca7906af-7f80-42a9-be69-629fb7324e20,72735915-e495-4cdb-8670-8fd2e9bdf8d1,Visa,Credit,8369,Online Purchase,3896.78,ZAR,1.0,3896.78,Tiger Brands,5999,Retail Stores,Robinsonhaven,ZA,False,AUTH433139,Approved,False,False
4b5b970a-31ca-4801-b9b6-640033d71a9d,2018-03-22,2018-03-23,69ed581f-8460-4fb0-867b-1205d9304df4,35467d6b-f1b1-4241-815d-df93767762c1,Mastercard,Debit,1550,Contactless Payment,9677.39,ZAR,1.0,9677.39,Edgars,7011,Hotels & Motels,North Shirleyshire,ZA,False,AUTH831640,Approved,True,True
0153c2ad-d3ca-4c64-9d90-8e72396c4f29,2021-10-11,2021-10-13,407d09d3-c2ed-4660-9392-cf5688eb6347,e04dd813-e742-4c4d-bb5d-55efda8742ab,Mastercard,Debit,2180,Contactless Payment,2207.84,ZAR,1.0,2207.84,Telkom,5661,Shoe Stores,Williamsshire,ZA,False,AUTH933890,Approved,True,True
87a1b774-d86c-4407-9f30-0c063a30f098,2018-05-04,2018-05-04,f2565d0e-f8d4-42d3-abea-5f571338fc08,f1584ac8-e703-493b-b684-5079521cb443,Mastercard,Debit,2855,Contactless Payment,12759.11,ZAR,1.0,12759.11,City Power,5999,Retail Stores,Rustenburg,ZA,False,AUTH651950,Approved,True,True
9f6506a9-9a77-4ad7-8b67-c108bd2c6360,2018-11-20,2018-11-21,5eaeb8fb-8d85-485e-8945-0f308bb3f76a,c77092ad-e107-4373-89eb-0a50e994a500,Mastercard,Credit,5499,Contactless Payment,5720.58,ZAR,1.0,5720.58,Virgin Active,5812,Eating Places & Restaurants,South Lukemouth,ZA,False,AUTH692580,Approved,True,True
41dad6ad-537d-468e-b3a9-8153c798daf0,2018-10-17,2018-10-17,b98609ac-ae1c-4ac0-90af-7c1b2576a485,f5385827-522c-4f2a-b11f-b00e9abc58f9,Visa,Credit,9256,Contactless Payment,14236.44,ZAR,1.0,14236.44,Planet Fitness,5411,Grocery Stores,Thohoyandou,ZA,False,AUTH248234,Approved,True,False
8d277e76-2737-46da-8836-90a83e1bd907,2021-07-06,2021-07-06,cc4d93f2-8c8d-4f30-805f-e2f4081a6155,475c2f67-b3cb-4fac-8e1a-0ed764b9a2fe,Visa,Credit,6208,Online Purchase,12239.82,ZAR,1.0,12239.82,Steers,8011,Doctors & Physicians,Benoni,ZA,False,AUTH263845,Reversed,False,False
ee9c5907-36db-4f57-9b96-0300130d3590,2024-01-08,2024-01-08,eafe49c0-9bf7-4fd2-b7aa-09b6344d100e,5ab5c897-3eeb-45ec-b3b9-ee1be43e5652,Visa,Credit,1070,Purchase,14486.94,ZAR,1.0,14486.94,Netflix SA,5311,Department Stores,Carlyside,ZA,False,AUTH388578,Reversed,False,True
9b7567e8-9f73-4fe9-b5ac-40ca24631dba,2018-03-25,2018-03-27,60e9647e-a04d-46a1-8b8f-e76819c57606,09b9d0bb-c032-4e23-a911-bae00f7df4ca,Mastercard,Credit,5375,Purchase,7553.78,ZAR,1.0,7553.78,Pioneer Foods,5661,Shoe Stores,Musina,ZA,False,AUTH997987,Approved,False,True
abcda357-b16a-4cc5-94c7-d76967482dd5,2024-04-20,2024-04-21,dd9decd1-caf1-447c-9928-6851d0aa1ed0,dadbdb7a-ad83-4e90-9356-19f735b66d27,Mastercard,Credit,3409,Purchase,1892.22,ZAR,1.0,1892.22,Tiger Brands,4814,Telecommunications,Coleside,ZA,False,AUTH490649,Approved,False,True
57d5ed13-9fbd-438b-ab0b-40b0d1463f6a,2022-05-26,2022-05-28,5141a537-c78b-49c1-bb68-03a6c7a29c6e,f4be94ff-f06b-46a4-8cba-1a36fadcbac4,Mastercard,Credit,9861,Purchase,2893.28,ZAR,1.0,2893.28,Shoprite,5945,Hobby & Toy Shops,West Shane,ZA,False,AUTH416824,Approved,False,True
a37c90fa-7c85-4e3b-af19-06e1a3b4d123,2018-04-22,2018-04-23,4c821eef-220b-4049-905b-2db203a164d4,99bb606a-d40c-4df5-9890-d18086d5f335,Visa,Credit,6844,Contactless Payment,6167.83,ZAR,1.0,6167.83,Dischem,7011,Hotels & Motels,Middelburg,ZA,False,AUTH494820,Approved,True,True
c1635467-adf0-4585-a7b1-5383bcb122b7,2020-09-25,2020-09-26,97537a5d-cabb-4ff1-834f-bf6bbe065a58,2c1f5492-41c0-4eb5-ac83-84e813685831,Visa,Debit,1457,Purchase,8912.42,ZAR,1.0,8912.42,Spar,4111,Transportation,George,ZA,False,AUTH834072,Approved,False,True
9325b73b-b799-424c-a69b-930a40e60561,2016-10-04,2016-10-04,5656c271-b7f6-47be-a823-9b30ba17ca69,7b6b59d2-c460-4e97-b24f-535647c53c9c,Mastercard,Debit,9447,Online Purchase,6999.7,ZAR,1.0,6999.7,Shoprite,5621,Women's Clothing Stores,Stellenbosch,ZA,False,AUTH520729,Approved,False,True
54a378e9-9692-4f08-b9a9-104dbf6cb119,2016-08-25,2016-08-27,35546f62-b8a6-4c44-8732-216de4b3c1b0,5136d8b2-a93b-41aa-92f7-db3139d0a2d3,Mastercard,Credit,1524,Purchase,5389.89,ZAR,1.0,5389.89,Spur,5311,Department Stores,Yvonneton,ZA,False,AUTH397109,Approved,False,True
aa4e8d6f-9807-48dd-bf70-56f07453f3d7,2024-03-02,2024-03-03,dd9decd1-caf1-447c-9928-6851d0aa1ed0,dadbdb7a-ad83-4e90-9356-19f735b66d27,Visa,Credit,5148,Contactless Payment,12796.24,ZAR,1.0,12796.24,Shoprite,8011,Doctors & Physicians,Thohoyandou,ZA,False,AUTH791268,Approved,True,False
cfbf127c-73d4-4517-9bf6-32871edcc27f,2017-05-15,2017-05-16,eafe49c0-9bf7-4fd2-b7aa-09b6344d100e,5ab5c897-3eeb-45ec-b3b9-ee1be43e5652,Mastercard,Debit,4265,Online Purchase,9380.98,ZAR,1.0,9380.98,Amazon SA,7011,Hotels & Motels,Rowefort,ZA,False,AUTH296431,Declined,False,True
f72f6335-6af2-459e-9407-6a3d8b457357,2020-08-28,2020-08-29,135f4e0f-cb3f-4295-8974-d59248f94e56,eaf88bf2-93bd-40fc-bc6a-c6a64d63c873,Mastercard,Credit,3243,Online Purchase,2778.71,ZAR,1.0,2778.71,Takealot,5621,Women's Clothing Stores,Benoni,ZA,False,AUTH915922,Declined,False,True
65f2e374-5ea5-4ee6-bfa5-b12c28323496,2018-06-29,2018-06-30,7aef813b-dc7c-43e8-9b97-6ed2aa92d763,2e55a89e-d749-4d86-862c-9b529be6064f,Visa,Credit,7880,Online Purchase,4111.67,ZAR,1.0,4111.67,Pick n Pay,5812,Eating Places & Restaurants,Centurion,ZA,False,AUTH277862,Approved,False,True
141c4b7b-266b-407f-9380-66819c7c94b5,2021-10-03,2021-10-05,5d927ea6-081d-41ef-9bbb-a4551deedcb3,91c9be29-eee1-4cde-a664-efe7e53212d5,Mastercard,Debit,6180,Purchase,12797.35,ZAR,1.0,12797.35,Amazon SA,5411,Grocery Stores,East Bethany,ZA,False,AUTH657384,Approved,False,True
c7f635b1-466a-41e3-89ee-f40cf9b58c15,2019-03-11,2019-03-12,6bdf7092-bcb0-4eb2-8aab-d75d40b7e1d7,a5b3d0e7-1c37-41b2-8e9b-c9b78f83cb2d,Mastercard,Debit,4963,Purchase,3025.83,ZAR,1.0,3025.83,Debonairs,5999,Retail Stores,Bethlehem,ZA,False,AUTH282690,Declined,False,True
8443d1c7-7bad-4db4-b3d5-df4ec8f60fff,2017-08-01,2017-08-02,2f40bed9-acd6-44b5-b602-97d39a9dc3a7,01137316-1352-488d-a263-adc17ec0076e,Mastercard,Debit,3558,Contactless Payment,5583.46,ZAR,1.0,5583.46,Shoprite,5945,Hobby & Toy Shops,West Elliott,ZA,False,AUTH546550,Approved,True,True
7fd6191e-93e6-4572-aa50-52354113e3bc,2020-06-30,2020-07-01,feff1299-937c-40f7-a410-c2b9dbc2b24a,486ed9cf-3f99-439b-a292-305d038605bf,Mastercard,Debit,6835,Purchase,5150.36,ZAR,1.0,5150.36,Truworths,5541,Service Stations,iKapa,ZA,False,AUTH655761,Approved,False,True
002e972a-5e3c-40c6-a112-7348c2054667,2015-08-01,2015-08-02,37e86a8d-69c5-4ce0-8cb5-ee7924b11e98,60e9b09c-e343-401f-9e56-3f88d8ea072a,Mastercard,Debit,7448,Purchase,741.72,ZAR,1.0,741.72,Vodacom,5912,Drug Stores & Pharmacies,Kimberley,ZA,False,AUTH760006,Reversed,False,True
467aa24f-467a-46cf-bc8e-42d4b586dae2,2018-08-06,2018-08-08,fed69861-8ec4-4b55-b235-e1a07492e0c5,bca80148-e7b8-4cd0-9ed4-29ebc0a69045,Visa,Credit,8184,Purchase,12871.82,ZAR,1.0,12871.82,Eskom,7011,Hotels & Motels,Rachelville,ZA,False,AUTH701199,Approved,False,False
ab3fca4d-becf-4184-b697-7ac9c72c1ff8,2022-01-02,2022-01-03,316559e8-d002-48f7-9473-9b342c03b151,cec5e0c3-6738-44ea-ad52-629e935afa47,Mastercard,Debit,1799,Online Purchase,11968.65,ZAR,1.0,11968.65,Checkers,4111,Transportation,Thohoyandou,ZA,False,AUTH934915,Approved,False,True
c3921a9f-4f3a-40aa-bba7-69d94b016b36,2024-02-07,2024-02-07,ec4f5235-c485-47ab-9100-a624cb729e72,fd250f7b-e79e-409d-82f0-7d0f61426f0b,Mastercard,Credit,2555,Purchase,13481.5,ZAR,1.0,13481.5,Spur,5411,Grocery Stores,North Paula,ZA,False,AUTH587720,Approved,False,False
cfcccc63-2e27-433c-9093-a0c4d8c2f970,2018-09-21,2018-09-21,5137b34d-8625-47ad-87b4-3444074f3fc3,b4ebc28f-526a-45ea-823c-588724471955,Mastercard,Debit,6579,Online Purchase,6323.33,ZAR,1.0,6323.33,Netflix SA,5912,Drug Stores & Pharmacies,Lake John,ZA,False,AUTH748632,Approved,False,True
bd9a1c2f-8219-41fe-b3ca-db1d56139cf0,2016-06-18,2016-06-19,aac5f32c-1732-4eeb-b771-b11f29217999,92c7a67a-0282-45bd-b9e5-b0c203b7dba1,Visa,Credit,2385,Online Purchase,13180.2,ZAR,1.0,13180.2,Edgars,5541,Service Stations,New Mohammed,ZA,False,AUTH731191,Approved,False,True
698dfeb8-f42e-480a-a8bc-244b035699c2,2019-06-29,2019-06-29,e3db2750-f26e-4c8b-9584-43a53a2bfde4,e0b5f00e-16ba-45c5-a3b3-a04b555efc7c,Mastercard,Debit,8501,Purchase,14734.06,ZAR,1.0,14734.06,Momentum,5311,Department Stores,Jonesville,ZA,False,AUTH398710,Pending,False,False
91275028-cdf6-4a84-90b0-b89c0b33834f,2020-03-22,2020-03-24,ba8016de-86c1-4920-88db-bee7d0cd9b87,a97c8ade-97f8-47e0-8d05-75fbfdef84b4,Visa,Credit,6720,Contactless Payment,6852.62,ZAR,1.0,6852.62,Checkers,5311,Department Stores,Kimberley,ZA,False,AUTH324430,Approved,True,False
18e215a5-e7e5-496b-9055-c4225ba4c44c,2020-05-30,2020-05-30,2d269844-d32d-48d0-acbd-011f5e84612a,696dd856-e6af-4dd3-9595-cc197764d7c1,Mastercard,Credit,2735,Purchase,11398.45,ZAR,1.0,11398.45,Virgin Active,5661,Shoe Stores,Lake Hayley,ZA,False,AUTH875957,Reversed,False,False
1309904f-7a57-4cae-85fd-07263217ce63,2023-07-03,2023-07-05,f84582bd-160f-41e9-8e4c-01cea251f754,60e9b09c-e343-401f-9e56-3f88d8ea072a,Mastercard,Credit,1486,Cash Advance,2261.01,ZAR,1.0,2261.01,Superbalist,4111,Transportation,North Mandy,ZA,False,AUTH515808,Declined,False,True
9182fd77-9907-42a1-ad2b-20c267114106,2024-09-10,2024-09-11,28557b72-bf6c-4a63-8a60-d0e3a9d17ce5,04485172-9859-4d78-ab90-1473d401724d,Visa,Credit,3091,Purchase,8662.73,ZAR,1.0,8662.73,Discovery Health,5311,Department Stores,Vanderbijlpark,ZA,False,AUTH306670,Reversed,False,True
bfb47833-7b3a-419a-9903-9fed38f9f849,2024-05-05,2024-05-05,ad695409-e052-4bb8-83f8-6400e38a55f4,0197d7ef-b2fb-457c-9bdd-b76dc3b0d59e,Mastercard,Debit,3874,Online Purchase,13427.39,ZAR,1.0,13427.39,Netflix SA,5734,Electronics Stores,uMgungundlovu,ZA,False,AUTH892245,Approved,False,True
559a350f-09f9-4ea4-ab40-b96d6350fe39,2021-06-15,2021-06-17,3c8fb798-c3b6-409f-9971-2b15000eae45,96a0dd93-d9ee-4528-9173-61228081da8c,Visa,Credit,1412,Purchase,13490.81,ZAR,1.0,13490.81,Engen,5411,Grocery Stores,Uitenhage,ZA,False,AUTH461777,Approved,False,False
bc3b697d-35e0-4dea-bae5-edf88a44923c,2019-12-15,2019-12-17,ca7906af-7f80-42a9-be69-629fb7324e20,72735915-e495-4cdb-8670-8fd2e9bdf8d1,Visa,Debit,8513,Purchase,8816.01,ZAR,1.0,8816.01,Clicks,5621,Women's Clothing Stores,Middelburg,ZA,False,AUTH507189,Declined,False,False
5fb1b986-ec97-48b9-967c-993406e6b164,2015-06-07,2015-06-09,c69ea691-8454-4fff-a519-5f3221bb6779,d29864d0-31fd-4f9f-883a-7f503b38f90f,Visa,Credit,1378,Purchase,7238.97,ZAR,1.0,7238.97,Cell C,5912,Drug Stores & Pharmacies,Brennanton,ZA,False,AUTH311319,Approved,False,True
d22df2da-b1ce-401e-8f03-b9a415d07d46,2016-11-26,2016-11-27,dfb4c8d3-6244-4f66-8b9d-97a6b5333545,4ba230a6-5e15-47e5-83ef-a692d23a7128,Mastercard,Debit,2967,Purchase,5249.06,ZAR,1.0,5249.06,Truworths,5661,Shoe Stores,Bakermouth,ZA,False,AUTH564540,Approved,False,True
88b7f4ee-24be-4336-9698-3491eed4e74f,2019-02-25,2019-02-27,feff1299-937c-40f7-a410-c2b9dbc2b24a,486ed9cf-3f99-439b-a292-305d038605bf,Visa,Credit,6054,Cash Advance,503.81,ZAR,1.0,503.81,Planet Fitness,4816,Online Services,Port Marianchester,ZA,False,AUTH810563,Approved,False,True
e27d1abf-6fe1-4a8a-abac-9c5cb8801419,2020-03-17,2020-03-19,336f8b76-410a-4137-bf38-e53cb171eb88,c1dc20be-75a1-4a1d-ac08-a8936903ed07,Mastercard,Credit,6685,Online Purchase,14485.45,ZAR,1.0,14485.45,City Power,5734,Electronics Stores,Mbombela,ZA,False,AUTH598995,Approved,False,True
7ddf80e1-7248-4537-a18c-635dd1887951,2022-09-05,2022-09-05,35546f62-b8a6-4c44-8732-216de4b3c1b0,5136d8b2-a93b-41aa-92f7-db3139d0a2d3,Mastercard,Debit,8628,Online Purchase,10244.41,ZAR,1.0,10244.41,MTN,5734,Electronics Stores,Carolynchester,ZA,False,AUTH231663,Approved,False,True
0697b735-dea0-42ea-98e9-949a9003b888,2021-06-09,2021-06-10,23954309-3a57-467d-a753-fdfafe6dfe53,e468483b-cf18-479d-8b10-3fc7f309a13a,Visa,Credit,4228,Refund,7323.57,ZAR,1.0,7323.57,Engen,7011,Hotels & Motels,Ahmedmouth,ZA,False,AUTH505023,Approved,False,True
6b3a065a-8941-48a1-b237-6ce8440470e2,2020-03-31,2020-04-02,4b004718-d836-4fb6-b039-83e1b568947f,d008e9b4-a86d-491e-bb43-dcf5c491c1cc,Visa,Debit,8809,Purchase,1138.7,ZAR,1.0,1138.7,Clicks,5734,Electronics Stores,Simonfurt,ZA,False,AUTH158394,Approved,False,True
823426a8-62b7-4fde-95a1-e5e837f899b1,2015-09-05,2015-09-06,2143fcc5-c0dd-4d9a-91a9-c397c3668087,e67fb514-f205-44b3-8ad0-92adffde1fbe,Mastercard,Debit,2795,Purchase,9691.17,ZAR,1.0,9691.17,Edgars,5541,Service Stations,Middelburg,ZA,False,AUTH668969,Approved,False,True
809e155d-1980-4365-ab15-0cc1e9d8f4d2,2018-01-11,2018-01-11,86bd2850-49bb-4cbb-953c-335aef36ef5c,f5385827-522c-4f2a-b11f-b00e9abc58f9,Mastercard,Credit,9630,Purchase,4462.61,ZAR,1.0,4462.61,Superbalist,4111,Transportation,North Jaynestad,ZA,False,AUTH522421,Declined,False,True
5147c690-ed5d-4535-bf43-a6c15519a1ea,2023-06-18,2023-06-20,199fc55c-040a-4422-82b2-ea48bcd49d87,01137316-1352-488d-a263-adc17ec0076e,Visa,Debit,7395,International Purchase,26763.15,ZAR,1.0,26763.15,Virgin Active,5541,Service Stations,Middelburg,GQ,True,AUTH673190,Approved,False,True
582c7426-8b2a-48fd-b5c3-e3a18a98379e,2020-12-26,2020-12-27,526d5f06-e2c7-4c74-81bb-046cf77becf3,cfb6b46a-57ca-4813-a5e8-ca78f77e473a,Visa,Credit,2393,Purchase,9461.05,ZAR,1.0,9461.05,Foschini,5945,Hobby & Toy Shops,Dominicmouth,ZA,False,AUTH608415,Approved,False,True
0be5311d-9e60-4de7-8000-21b0a8d4cce8,2015-11-22,2015-11-22,a4341b92-e767-4d9a-a8bc-a1cd5c3cac45,e48bf09c-1d7e-4a66-9946-31e8e782c08e,Visa,Debit,1013,Purchase,7062.01,ZAR,1.0,7062.01,Debonairs,5945,Hobby & Toy Shops,Kimberley,ZA,False,AUTH977911,Approved,False,False
17384d28-4720-4afb-a692-7476c907f5de,2016-01-22,2016-01-22,2d1a95ad-70c8-4da0-9425-cbcf269d5d92,1e1c0a15-403d-4187-8c88-eabcdf85a18b,Visa,Debit,2930,Contactless Payment,6121.49,ZAR,1.0,6121.49,Bidvest,8011,Doctors & Physicians,Chatsworth,ZA,False,AUTH505529,Approved,True,False
297f8211-abae-4c51-adaa-78e20311e322,2022-11-14,2022-11-15,9202ce26-699c-4e6b-9e8c-75a30dbd3b67,f72d813d-996f-430d-ae57-13eb80207635,Visa,Credit,9943,Purchase,14767.43,ZAR,1.0,14767.43,Total SA,5311,Department Stores,Stellenbosch,ZA,False,AUTH830692,Approved,False,True
ceadcbef-3589-4cd6-bd2d-4dd3386c78f4,2017-03-04,2017-03-04,39b67ad5-984f-44bb-8a1c-acf71a1980b7,f8d83d78-b82a-4c81-b612-0515b0350694,Visa,Debit,2650,Online Purchase,14951.56,ZAR,1.0,14951.56,Edgars,5621,Women's Clothing Stores,Middelburg,ZA,False,AUTH991000,Approved,False,True
553d8efb-9c8c-465f-8585-45477c8fd074,2022-06-17,2022-06-18,cc4d93f2-8c8d-4f30-805f-e2f4081a6155,475c2f67-b3cb-4fac-8e1a-0ed764b9a2fe,Visa,Debit,9640,Online Purchase,4928.98,ZAR,1.0,4928.98,McDonald's SA,5734,Electronics Stores,South Adam,ZA,False,AUTH403162,Approved,False,False
69b9c2b7-6c67-4ccc-acbd-f9c2a58e1c0c,2024-06-19,2024-06-21,aac5f32c-1732-4eeb-b771-b11f29217999,92c7a67a-0282-45bd-b9e5-b0c203b7dba1,Mastercard,Debit,5861,Refund,9481.88,ZAR,1.0,9481.88,Spar,8011,Doctors & Physicians,Sasolburg,ZA,False,AUTH514383,Approved,False,True
1c347632-aba1-4450-93b1-e1a37fd14fa6,2017-08-23,2017-08-25,2da72a17-96ff-44bc-a3e0-bb5ff6d8ba48,04d8ed45-f4c5-422c-9678-d8c8ce690ee3,Visa,Credit,9172,Contactless Payment,1773.9,ZAR,1.0,1773.9,Planet Fitness,5999,Retail Stores,Boksburg,ZA,False,AUTH509511,Pending,True,True
394e33ac-99b9-4ad1-9ea4-24732708e356,2021-12-02,2021-12-03,86bd2850-49bb-4cbb-953c-335aef36ef5c,f5385827-522c-4f2a-b11f-b00e9abc58f9,Visa,Debit,4218,Contactless Payment,7251.15,ZAR,1.0,7251.15,Amazon SA,5999,Retail Stores,iBhayi,ZA,False,AUTH231143,Approved,True,True
96534f2d-cd6a-4b4e-b423-8c32dc819fad,2022-10-06,2022-10-06,d7952e5b-22e9-4289-8b87-5a5b800bceb8,2949a668-9ea3-4b41-9f9a-136b86be274f,Mastercard,Debit,6512,Purchase,9599.84,ZAR,1.0,9599.84,Mr Price,5621,Women's Clothing Stores,Bloemfontein,ZA,False,AUTH312571,Approved,False,True
